,Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_Count,JS_Price,JS_BA,JS_Count,CR,IR,UR,LC_index,CA_index,TC_index,SDT_index,Crime_Rates,School_Counts,Subway_Counts,Univ_Counts,Park_Counts
4822,2018,6,서초구,11650,오피스텔,23588.98,35.97,47,20189.86,27.36,69,85.59,1.5,3.7,94.3,98.5,94.9,86.26331811,1078.59,50,12,3,6
4823,2018,7,서초구,11650,단독다가구,236024.78,322.48,23,19819.17,58.52,120,8.4,1.5,3.7,94.5,98.5,95.1,89.61187215,1078.59,50,12,3,6
4824,2018,7,서초구,11650,아파트,155607.77,103.47,290,72402.52,91.0,748,46.53,1.5,3.7,94.5,98.5,95.1,89.61187215,1078.59,50,12,3,6
4825,2018,7,서초구,11650,연립다세대,58732.86,60.63,109,31267.89,52.67,223,53.24,1.5,3.7,94.5,98.5,95.1,89.61187215,1078.59,50,12,3,6
4826,2018,7,서초구,11650,오피스텔,27512.42,38.81,57,21349.32,27.64,73,77.6,1.5,3.7,94.5,98.5,95.1,89.61187215,1078.59,50,12,3,6
4827,2018,8,서초구,11650,단독다가구,232243.82,278.49,17,18377.56,50.82,127,7.91,1.5,4.0,94.4,98.6,95.2,93.91171994,1078.59,50,12,3,6
4828,2018,8,서초구,11650,아파트,165850.04,101.54,620,68462.31,89.58,801,41.28,1.5,4.0,94.4,98.6,95.2,93.91171994,1078.59,50,12,3,6
4829,2018,8,서초구,11650,연립다세대,62442.74,64.99,179,29882.75,49.02,222,47.86,1.5,4.0,94.4,98.6,95.2,93.91171994,1078.59,50,12,3,6
4830,2018,8,서초구,11650,오피스텔,25974.15,36.12,65,19756.23,26.92,77,76.06,1.5,4.0,94.4,98.6,95.2,93.91171994,1078.59,50,12,3,6
4831,2018,9,서초구,11650,단독다가구,315727.27,385.28,11,18988.1,50.5,105,6.01,1.5,3.6,94.6,98.4,95.4,98.28767123,1078.59,50,12,3,6
4832,2018,9,서초구,11650,아파트,155730.29,103.07,270,71541.87,86.81,553,45.94,1.5,3.6,94.6,98.4,95.4,98.28767123,1078.59,50,12,3,6
4833,2018,9,서초구,11650,연립다세대,52862.91,57.47,182,30373.1,52.48,197,57.46,1.5,3.6,94.6,98.4,95.4,98.28767123,1078.59,50,12,3,6
4834,2018,9,서초구,11650,오피스텔,25308.73,34.67,63,21900.8,27.66,46,86.53,1.5,3.6,94.6,98.4,95.4,98.28767123,1078.59,50,12,3,6
4835,2018,10,서초구,11650,단독다가구,298214.26,381.17,19,18984.3,49.72,121,6.37,1.5,3.5,94.7,98.5,95.7,94.44444444,1078.59,50,12,3,6
4836,2018,10,서초구,11650,아파트,139387.98,98.71,118,70855.13,87.09,724,50.83,1.5,3.5,94.7,98.5,95.7,94.44444444,1078.59,50,12,3,6
4837,2018,10,서초구,11650,연립다세대,60075.48,64.7,115,28389.23,50.55,274,47.26,1.5,3.5,94.7,98.5,95.7,94.44444444,1078.59,50,12,3,6
4838,2018,10,서초구,11650,오피스텔,24138.22,32.53,58,21371.74,27.98,46,88.54,1.5,3.5,94.7,98.5,95.7,94.44444444,1078.59,50,12,3,6
4839,2018,11,서초구,11650,단독다가구,351396.57,586.95,7,19912.9,53.0,124,5.67,1.75,3.2,94.7,98.6,96.1,91.40030441,1078.59,50,12,3,6
4840,2018,11,서초구,11650,아파트,164589.23,107.85,65,75946.39,90.39,590,46.14,1.75,3.2,94.7,98.6,96.1,91.40030441,1078.59,50,12,3,6
4841,2018,11,서초구,11650,연립다세대,43078.3,50.53,53,27506.07,47.65,211,63.85,1.75,3.2,94.7,98.6,96.1,91.40030441,1078.59,50,12,3,6
4842,2018,11,서초구,11650,오피스텔,27020.88,36.83,43,20063.0,26.61,61,74.25,1.75,3.2,94.7,98.6,96.1,91.40030441,1078.59,50,12,3,6
4843,2018,12,서초구,11650,단독다가구,309721.38,333.64,8,17643.57,50.78,140,5.7,1.75,3.4,94.7,98.6,96.5,87.29071537,1078.59,50,12,3,6
4844,2018,12,서초구,11650,아파트,130108.71,97.26,58,74008.04,91.06,737,56.88,1.75,3.4,94.7,98.6,96.5,87.29071537,1078.59,50,12,3,6
4845,2018,12,서초구,11650,연립다세대,39876.52,46.01,66,28256.73,49.07,223,70.86,1.75,3.4,94.7,98.6,96.5,87.29071537,1078.59,50,12,3,6
4846,2018,12,서초구,11650,오피스텔,29890.21,38.6,38,19215.29,25.72,68,64.29,1.75,3.4,94.7,98.6,96.5,87.29071537,1078.59,50,12,3,6
4847,2019,1,서초구,11650,단독다가구,412981.42,527.13,12,19557.91,49.89,158,4.74,1.75,4.5,94.8,99.0,96.7,78.90196078,1273.71,50,12,3,6
4848,2019,1,서초구,11650,아파트,137031.91,112.07,47,66274.13,86.11,714,48.36,1.75,4.5,94.8,99.0,96.7,78.90196078,1273.71,50,12,3,6
4849,2019,1,서초구,11650,연립다세대,48184.0,56.3,50,28484.07,50.0,270,59.12,1.75,4.5,94.8,99.0,96.7,78.90196078,1273.71,50,12,3,6
4850,2019,1,서초구,11650,오피스텔,26173.32,35.36,44,19414.55,24.29,123,74.18,1.75,4.5,94.8,99.0,96.7,78.90196078,1273.71,50,12,3,6
4851,2019,2,서초구,11650,단독다가구,265796.83,380.87,6,19285.53,53.38,114,7.26,1.75,4.7,95.0,98.7,96.9,69.88235294,1273.71,50,12,3,6
4852,2019,2,서초구,11650,아파트,150354.95,109.57,42,63041.03,82.57,570,41.93,1.75,4.7,95.0,98.7,96.9,69.88235294,1273.71,50,12,3,6
4853,2019,2,서초구,11650,연립다세대,53202.38,60.38,68,26196.74,46.77,276,49.24,1.75,4.7,95.0,98.7,96.9,69.88235294,1273.71,50,12,3,6
4854,2019,2,서초구,11650,오피스텔,24945.31,39.3,32,21125.34,27.96,73,84.69,1.75,4.7,95.0,98.7,96.9,69.88235294,1273.71,50,12,3,6
4855,2019,3,서초구,11650,단독다가구,257664.2,340.61,10,20222.37,56.01,152,7.85,1.75,4.3,95.3,98.8,97.0,69.01960784,1273.71,50,12,3,6
4856,2019,3,서초구,11650,아파트,166538.06,105.08,67,60305.95,85.7,608,36.21,1.75,4.3,95.3,98.8,97.0,69.01960784,1273.71,50,12,3,6
4857,2019,3,서초구,11650,연립다세대,49571.95,55.92,77,27610.15,49.94,266,55.7,1.75,4.3,95.3,98.8,97.0,69.01960784,1273.71,50,12,3,6
4858,2019,3,서초구,11650,오피스텔,22371.59,34.49,44,20533.73,27.24,67,91.78,1.75,4.3,95.3,98.8,97.0,69.01960784,1273.71,50,12,3,6
4859,2019,4,서초구,11650,단독다가구,425816.67,668.96,12,17320.81,51.8,149,4.07,1.75,4.4,95.5,98.8,97.2,71.09803922,1273.71,50,12,3,6
4860,2019,4,서초구,11650,아파트,154514.42,101.85,129,60008.11,83.73,492,38.84,1.75,4.4,95.5,98.8,97.2,71.09803922,1273.71,50,12,3,6
4861,2019,4,서초구,11650,연립다세대,60457.73,65.54,66,27235.32,48.76,249,45.05,1.75,4.4,95.5,98.8,97.2,71.09803922,1273.71,50,12,3,6
4862,2019,4,서초구,11650,오피스텔,26881.91,39.52,47,22511.57,30.19,51,83.74,1.75,4.4,95.5,98.8,97.2,71.09803922,1273.71,50,12,3,6
4863,2019,5,서초구,11650,단독다가구,280850.0,319.16,10,18913.29,53.1,143,6.73,1.75,4.0,95.6,99.3,97.5,73.64705882,1273.71,50,12,3,6
4864,2019,5,서초구,11650,아파트,162671.69,96.89,267,66881.78,93.09,463,41.11,1.75,4.0,95.6,99.3,97.5,73.64705882,1273.71,50,12,3,6
4865,2019,5,서초구,11650,연립다세대,47096.4,49.71,86,28092.83,47.84,237,59.65,1.75,4.0,95.6,99.3,97.5,73.64705882,1273.71,50,12,3,6
4866,2019,5,서초구,11650,오피스텔,36510.42,44.03,48,19603.85,27.07,39,53.69,1.75,4.0,95.6,99.3,97.5,73.64705882,1273.71,50,12,3,6
4867,2019,6,서초구,11650,단독다가구,281375.0,383.5,12,17862.07,49.09,116,6.35,1.75,4.0,95.6,99.5,97.7,76.35294118,1273.71,50,12,3,6
4868,2019,6,서초구,11650,아파트,164866.85,95.68,350,64495.79,88.94,514,39.12,1.75,4.0,95.6,99.5,97.7,76.35294118,1273.71,50,12,3,6
4869,2019,6,서초구,11650,연립다세대,46896.3,50.73,108,27796.03,46.85,239,59.27,1.75,4.0,95.6,99.5,97.7,76.35294118,1273.71,50,12,3,6
4870,2019,6,서초구,11650,오피스텔,23273.42,33.17,45,21947.19,29.64,57,94.3,1.75,4.0,95.6,99.5,97.7,76.35294118,1273.71,50,12,3,6
4871,2019,7,서초구,11650,단독다가구,419967.59,450.34,22,19995.24,52.18,105,4.76,1.5,3.9,95.7,99.7,97.9,83.64705882,1273.71,50,12,3,6
4872,2019,7,서초구,11650,아파트,163867.16,97.74,504,68955.93,88.04,584,42.08,1.5,3.9,95.7,99.7,97.9,83.64705882,1273.71,50,12,3,6
4873,2019,7,서초구,11650,연립다세대,55130.0,54.94,110,29858.1,50.13,247,54.16,1.5,3.9,95.7,99.7,97.9,83.64705882,1273.71,50,12,3,6
4874,2019,7,서초구,11650,오피스텔,31858.33,41.33,48,20433.87,28.73,62,64.14,1.5,3.9,95.7,99.7,97.9,83.64705882,1273.71,50,12,3,6
4875,2019,8,서초구,11650,단독다가구,297875.0,319.34,16,19788.44,54.55,122,6.64,1.5,3.0,95.9,100.0,98.2,92.76470588,1273.71,50,12,3,6
4876,2019,8,서초구,11650,아파트,174849.46,104.84,243,62955.22,83.64,639,36.01,1.5,3.0,95.9,100.0,98.2,92.76470588,1273.71,50,12,3,6
4877,2019,8,서초구,11650,연립다세대,57626.21,62.14,133,29285.88,48.35,262,50.82,1.5,3.0,95.9,100.0,98.2,92.76470588,1273.71,50,12,3,6
4878,2019,8,서초구,11650,오피스텔,30009.15,38.79,59,20699.25,29.28,67,68.98,1.5,3.0,95.9,100.0,98.2,92.76470588,1273.71,50,12,3,6
4879,2019,9,서초구,11650,단독다가구,280272.73,427.37,11,20094.64,50.98,112,7.17,1.5,3.1,96.3,100.2,98.5,95.90196078,1273.71,50,12,3,6
4880,2019,9,서초구,11650,아파트,178854.15,101.45,324,68960.14,90.21,467,38.56,1.5,3.1,96.3,100.2,98.5,95.90196078,1273.71,50,12,3,6
4881,2019,9,서초구,11650,연립다세대,58321.48,50.32,122,30913.71,50.31,186,53.01,1.5,3.1,96.3,100.2,98.5,95.90196078,1273.71,50,12,3,6
4882,2019,9,서초구,11650,오피스텔,28355.12,37.58,41,21864.31,28.2,51,77.11,1.5,3.1,96.3,100.2,98.5,95.90196078,1273.71,50,12,3,6
4883,2019,10,서초구,11650,단독다가구,276583.33,391.44,18,22445.87,57.43,109,8.12,1.25,3.0,96.9,100.5,98.7,99.98039216,1273.71,50,12,3,6
4884,2019,10,서초구,11650,아파트,167113.03,96.41,478,68476.12,89.57,637,40.98,1.25,3.0,96.9,100.5,98.7,99.98039216,1273.71,50,12,3,6
4885,2019,10,서초구,11650,연립다세대,58258.08,55.84,119,30817.62,51.9,261,52.9,1.25,3.0,96.9,100.5,98.7,99.98039216,1273.71,50,12,3,6
4886,2019,10,서초구,11650,오피스텔,23907.84,32.57,51,20269.31,27.59,54,84.78,1.25,3.0,96.9,100.5,98.7,99.98039216,1273.71,50,12,3,6
4887,2019,11,서초구,11650,단독다가구,289703.24,320.33,21,20415.0,51.48,129,7.05,1.25,3.1,97.5,100.5,98.8,102.1764706,1273.71,50,12,3,6
4888,2019,11,서초구,11650,아파트,164750.79,98.71,437,72857.27,91.53,729,44.22,1.25,3.1,97.5,100.5,98.8,102.1764706,1273.71,50,12,3,6
4889,2019,11,서초구,11650,연립다세대,57060.82,54.48,186,30126.4,46.81,303,52.8,1.25,3.1,97.5,100.5,98.8,102.1764706,1273.71,50,12,3,6
4890,2019,11,서초구,11650,오피스텔,24841.54,35.65,65,20813.33,27.64,60,83.78,1.25,3.1,97.5,100.5,98.8,102.1764706,1273.71,50,12,3,6
4891,2019,12,서초구,11650,단독다가구,264864.11,332.69,18,19859.66,51.0,119,7.5,1.25,3.4,98.0,101.1,99.1,112.0392157,1273.71,50,12,3,6
4892,2019,12,서초구,11650,아파트,159118.13,93.15,321,72095.15,87.6,848,45.31,1.25,3.4,98.0,101.1,99.1,112.0392157,1273.71,50,12,3,6
4893,2019,12,서초구,11650,연립다세대,58101.39,57.68,150,32039.77,51.23,302,55.14,1.25,3.4,98.0,101.1,99.1,112.0392157,1273.71,50,12,3,6
4894,2019,12,서초구,11650,오피스텔,28201.96,38.7,51,21407.32,28.31,56,75.91,1.25,3.4,98.0,101.1,99.1,112.0392157,1273.71,50,12,3,6
4895,2020,1,서초구,11650,단독다가구,339228.57,430.88,14,22052.87,55.74,122,6.5,1.25,4.1,98.3,101.4,99.3,112.3004354,1072.43,50,12,3,6
4896,2020,1,서초구,11650,아파트,129823.98,95.49,123,68273.31,83.36,641,52.59,1.25,4.1,98.3,101.4,99.3,112.3004354,1072.43,50,12,3,6
4897,2020,1,서초구,11650,연립다세대,58256.25,52.31,104,32841.35,47.16,282,56.37,1.25,4.1,98.3,101.4,99.3,112.3004354,1072.43,50,12,3,6
4898,2020,1,서초구,11650,오피스텔,26783.92,35.04,53,21732.36,25.65,59,81.14,1.25,4.1,98.3,101.4,99.3,112.3004354,1072.43,50,12,3,6
4899,2020,2,서초구,11650,단독다가구,391619.45,497.44,20,20999.36,51.22,156,5.36,1.25,4.1,98.6,101.0,99.5,109.6879536,1072.43,50,12,3,6
4900,2020,2,서초구,11650,아파트,145668.61,93.29,180,68184.02,87.37,766,46.81,1.25,4.1,98.6,101.0,99.5,109.6879536,1072.43,50,12,3,6
4901,2020,2,서초구,11650,연립다세대,54463.53,52.69,126,31045.16,47.72,378,57.0,1.25,4.1,98.6,101.0,99.5,109.6879536,1072.43,50,12,3,6
4902,2020,2,서초구,11650,오피스텔,32028.09,39.09,89,21097.37,27.64,76,65.87,1.25,4.1,98.6,101.0,99.5,109.6879536,1072.43,50,12,3,6
4903,2020,3,서초구,11650,단독다가구,255544.23,269.23,13,18492.0,50.78,125,7.24,0.75,4.2,98.5,100.1,99.4,108.3393764,1072.43,50,12,3,6
4904,2020,3,서초구,11650,아파트,141049.56,89.67,117,69097.24,83.71,535,48.99,0.75,4.2,98.5,100.1,99.4,108.3393764,1072.43,50,12,3,6
4905,2020,3,서초구,11650,연립다세대,52071.33,56.86,75,31161.12,48.22,319,59.84,0.75,4.2,98.5,100.1,99.4,108.3393764,1072.43,50,12,3,6
4906,2020,3,서초구,11650,오피스텔,19552.86,30.71,35,23950.83,29.71,66,122.49,0.75,4.2,98.5,100.1,99.4,108.3393764,1072.43,50,12,3,6
4907,2020,4,서초구,11650,단독다가구,299235.71,308.95,14,18590.66,50.6,116,6.21,0.75,4.2,98.5,99.2,99.4,106.8940493,1072.43,50,12,3,6
4908,2020,4,서초구,11650,아파트,175244.68,98.6,94,71690.58,85.64,482,40.91,0.75,4.2,98.5,99.2,99.4,106.8940493,1072.43,50,12,3,6
4909,2020,4,서초구,11650,연립다세대,50916.05,46.29,186,32980.42,48.65,263,64.77,0.75,4.2,98.5,99.2,99.4,106.8940493,1072.43,50,12,3,6
4910,2020,4,서초구,11650,오피스텔,22293.44,31.86,61,22605.17,28.55,58,101.4,0.75,4.2,98.5,99.2,99.4,106.8940493,1072.43,50,12,3,6
4911,2020,5,서초구,11650,단독다가구,294455.19,361.46,21,21124.8,55.46,127,7.17,0.5,4.5,98.5,98.3,99.5,104.1001451,1072.43,50,12,3,6
4912,2020,5,서초구,11650,아파트,178585.17,100.88,212,79682.35,87.22,592,44.62,0.5,4.5,98.5,98.3,99.5,104.1001451,1072.43,50,12,3,6
4913,2020,5,서초구,11650,연립다세대,59453.36,57.83,119,32566.96,49.36,317,54.78,0.5,4.5,98.5,98.3,99.5,104.1001451,1072.43,50,12,3,6
4914,2020,5,서초구,11650,오피스텔,30657.0,37.88,50,24024.29,27.25,70,78.36,0.5,4.5,98.5,98.3,99.5,104.1001451,1072.43,50,12,3,6
4915,2020,6,서초구,11650,단독다가구,334915.38,386.87,39,22121.69,49.03,136,6.61,0.5,4.3,99.0,98.5,99.8,112.9172714,1072.43,50,12,3,6
4916,2020,6,서초구,11650,아파트,168839.65,95.37,549,82531.74,90.36,672,48.88,0.5,4.3,99.0,98.5,99.8,112.9172714,1072.43,50,12,3,6
4917,2020,6,서초구,11650,연립다세대,64247.5,55.98,224,32832.77,45.03,357,51.1,0.5,4.3,99.0,98.5,99.8,112.9172714,1072.43,50,12,3,6
4918,2020,6,서초구,11650,오피스텔,34905.38,41.95,65,22164.84,26.64,64,63.5,0.5,4.3,99.0,98.5,99.8,112.9172714,1072.43,50,12,3,6
4919,2020,7,서초구,11650,단독다가구,466133.33,549.64,24,24197.54,56.4,142,5.19,0.5,4.0,99.6,98.8,100.0,117.4511224,1072.43,50,12,3,6
4920,2020,7,서초구,11650,아파트,177732.36,96.49,437,86294.09,88.45,938,48.55,0.5,4.0,99.6,98.8,100.0,117.4511224,1072.43,50,12,3,6
4921,2020,7,서초구,11650,연립다세대,67537.41,57.09,307,34645.34,45.64,338,51.3,0.5,4.0,99.6,98.8,100.0,117.4511224,1072.43,50,12,3,6
4922,2020,7,서초구,11650,오피스텔,31090.98,37.3,111,23007.11,26.81,64,74.0,0.5,4.0,99.6,98.8,100.0,117.4511224,1072.43,50,12,3,6
4923,2020,8,서초구,11650,단독다가구,376979.0,527.61,10,22482.26,51.64,124,5.96,0.5,3.1,100.4,99.3,100.2,120.7096307,1072.43,50,12,3,6
4924,2020,8,서초구,11650,아파트,193108.2,104.16,255,78873.01,87.26,695,40.84,0.5,3.1,100.4,99.3,100.2,120.7096307,1072.43,50,12,3,6
4925,2020,8,서초구,11650,연립다세대,63330.04,52.44,139,35052.3,45.61,296,55.35,0.5,3.1,100.4,99.3,100.2,120.7096307,1072.43,50,12,3,6
4926,2020,8,서초구,11650,오피스텔,34385.05,41.29,60,24933.77,27.54,77,72.51,0.5,3.1,100.4,99.3,100.2,120.7096307,1072.43,50,12,3,6
4927,2020,9,서초구,11650,단독다가구,326857.14,306.55,14,23134.15,54.88,123,7.08,0.5,3.6,101.1,100.0,100.5,119.3338161,1072.43,50,12,3,6
4928,2020,9,서초구,11650,아파트,192642.67,100.4,191,86487.43,87.8,549,44.9,0.5,3.6,101.1,100.0,100.5,119.3338161,1072.43,50,12,3,6
4929,2020,9,서초구,11650,연립다세대,66945.35,53.14,98,34927.21,50.09,292,52.17,0.5,3.6,101.1,100.0,100.5,119.3338161,1072.43,50,12,3,6
4930,2020,9,서초구,11650,오피스텔,28914.02,35.14,64,28831.78,30.89,80,99.72,0.5,3.6,101.1,100.0,100.5,119.3338161,1072.43,50,12,3,6
4931,2020,10,서초구,11650,단독다가구,553333.33,486.33,15,22621.46,53.96,99,4.09,0.5,3.7,101.8,100.6,100.6,125.0181028,1072.43,50,12,3,6
4932,2020,10,서초구,11650,아파트,191157.34,95.61,218,86521.83,85.65,706,45.26,0.5,3.7,101.8,100.6,100.6,125.0181028,1072.43,50,12,3,6
4933,2020,10,서초구,11650,연립다세대,71961.38,64.24,112,34295.95,47.36,285,47.66,0.5,3.7,101.8,100.6,100.6,125.0181028,1072.43,50,12,3,6
4934,2020,10,서초구,11650,오피스텔,34573.77,39.81,61,28549.52,28.8,63,82.58,0.5,3.7,101.8,100.6,100.6,125.0181028,1072.43,50,12,3,6
4935,2020,11,서초구,11650,단독다가구,346406.67,314.62,15,21390.52,49.62,87,6.17,0.5,3.4,102.6,101.3,100.8,128.8196959,1072.43,50,12,3,6
4936,2020,11,서초구,11650,아파트,193537.62,95.47,303,88984.99,90.02,570,45.98,0.5,3.4,102.6,101.3,100.8,128.8196959,1072.43,50,12,3,6
4937,2020,11,서초구,11650,연립다세대,61055.48,50.27,124,33042.16,46.67,268,54.12,0.5,3.4,102.6,101.3,100.8,128.8196959,1072.43,50,12,3,6
4938,2020,11,서초구,11650,오피스텔,32624.64,36.91,66,29304.09,31.54,55,89.82,0.5,3.4,102.6,101.3,100.8,128.8196959,1072.43,50,12,3,6
4939,2020,12,서초구,11650,단독다가구,359370.42,294.83,24,22474.57,51.06,115,6.25,0.5,4.1,103.1,101.5,101.1,133.5264301,1072.43,50,12,3,6
4940,2020,12,서초구,11650,아파트,196239.67,94.29,418,92123.94,89.33,719,46.94,0.5,4.1,103.1,101.5,101.1,133.5264301,1072.43,50,12,3,6
4941,2020,12,서초구,11650,연립다세대,69430.88,61.22,189,35232.21,45.54,274,50.74,0.5,4.1,103.1,101.5,101.1,133.5264301,1072.43,50,12,3,6
4942,2020,12,서초구,11650,오피스텔,30631.23,36.39,97,27337.9,29.18,52,89.25,0.5,4.1,103.1,101.5,101.1,133.5264301,1072.43,50,12,3,6
4943,2021,1,서초구,11650,단독다가구,353222.22,384.02,18,25133.6,52.84,114,7.12,0.5,5.7,103.8,101.3,101.4,131.173063,878.49,50,12,3,6
4944,2021,1,서초구,11650,아파트,205179.84,96.06,263,86285.1,87.04,588,42.05,0.5,5.7,103.8,101.3,101.4,131.173063,878.49,50,12,3,6
4945,2021,1,서초구,11650,연립다세대,62851.42,50.36,190,33283.3,45.06,280,52.96,0.5,5.7,103.8,101.3,101.4,131.173063,878.49,50,12,3,6
4946,2021,1,서초구,11650,오피스텔,26444.81,33.53,69,22153.62,28.13,52,83.77,0.5,5.7,103.8,101.3,101.4,131.173063,878.49,50,12,3,6
4947,2021,2,서초구,11650,단독다가구,376066.67,343.94,12,23040.21,50.17,120,6.13,0.5,4.9,104.3,101.6,101.7,126.2853005,878.49,50,12,3,6
4948,2021,2,서초구,11650,아파트,195361.56,97.19,199,80535.44,84.53,527,41.22,0.5,4.9,104.3,101.6,101.7,126.2853005,878.49,50,12,3,6
4949,2021,2,서초구,11650,연립다세대,58596.76,49.53,185,35512.6,48.19,246,60.61,0.5,4.9,104.3,101.6,101.7,126.2853005,878.49,50,12,3,6
4950,2021,2,서초구,11650,오피스텔,28275.28,35.34,72,24048.87,29.0,62,85.05,0.5,4.9,104.3,101.6,101.7,126.2853005,878.49,50,12,3,6
4951,2021,3,서초구,11650,단독다가구,414992.8,427.01,15,22132.79,50.07,170,5.33,0.5,4.3,104.9,102.3,102.2,119.4605358,878.49,50,12,3,6
4952,2021,3,서초구,11650,아파트,198882.59,98.77,187,72402.79,84.01,636,36.4,0.5,4.3,104.9,102.3,102.2,119.4605358,878.49,50,12,3,6
4953,2021,3,서초구,11650,연립다세대,57338.12,48.81,160,34268.04,44.69,326,59.76,0.5,4.3,104.9,102.3,102.2,119.4605358,878.49,50,12,3,6
4954,2021,3,서초구,11650,오피스텔,26528.3,33.55,104,22169.28,28.01,64,83.57,0.5,4.3,104.9,102.3,102.2,119.4605358,878.49,50,12,3,6
4955,2021,4,서초구,11650,단독다가구,289735.29,338.19,17,20709.28,47.03,132,7.15,0.5,4.0,105.6,103.4,102.7,109.7212165,878.49,50,12,3,6
4956,2021,4,서초구,11650,아파트,206577.94,95.98,209,82033.63,84.78,545,39.71,0.5,4.0,105.6,103.4,102.7,109.7212165,878.49,50,12,3,6
4957,2021,4,서초구,11650,연립다세대,53517.13,49.13,179,35100.19,47.24,289,65.59,0.5,4.0,105.6,103.4,102.7,109.7212165,878.49,50,12,3,6
4958,2021,4,서초구,11650,오피스텔,36472.41,39.06,64,22990.56,27.32,45,63.04,0.5,4.0,105.6,103.4,102.7,109.7212165,878.49,50,12,3,6
4959,2021,5,서초구,11650,단독다가구,346337.5,378.01,16,20966.43,50.33,147,6.05,0.5,4.0,106.3,103.7,103.2,110.2824041,878.49,50,12,3,6
4960,2021,5,서초구,11650,아파트,209213.24,101.64,257,99355.84,93.62,790,47.49,0.5,4.0,106.3,103.7,103.2,110.2824041,878.49,50,12,3,6
4961,2021,5,서초구,11650,연립다세대,57749.6,46.14,198,36781.61,46.89,327,63.69,0.5,4.0,106.3,103.7,103.2,110.2824041,878.49,50,12,3,6
4962,2021,5,서초구,11650,오피스텔,29263.84,32.36,86,25759.6,29.1,50,88.03,0.5,4.0,106.3,103.7,103.2,110.2824041,878.49,50,12,3,6
4963,2021,6,서초구,11650,단독다가구,332415.19,377.68,16,20476.17,46.1,124,6.16,0.5,3.8,106.9,103.8,103.4,117.2338885,878.49,50,12,3,6
4964,2021,6,서초구,11650,아파트,201617.2,94.2,186,83846.75,85.46,581,41.59,0.5,3.8,106.9,103.8,103.4,117.2338885,878.49,50,12,3,6
4965,2021,6,서초구,11650,연립다세대,65008.87,50.83,151,35584.44,42.02,334,54.74,0.5,3.8,106.9,103.8,103.4,117.2338885,878.49,50,12,3,6
4966,2021,6,서초구,11650,오피스텔,33458.08,36.2,62,23748.23,27.88,48,70.98,0.5,3.8,106.9,103.8,103.4,117.2338885,878.49,50,12,3,6
4967,2021,7,서초구,11650,단독다가구,375357.14,340.13,14,24806.88,50.83,144,6.61,0.5,3.2,107.1,104.0,103.7,119.982699,878.49,50,12,3,6
4968,2021,7,서초구,11650,아파트,226178.74,97.72,202,88863.02,88.11,480,39.29,0.5,3.2,107.1,104.0,103.7,119.982699,878.49,50,12,3,6
4969,2021,7,서초구,11650,연립다세대,55417.2,43.28,161,35923.11,43.22,369,64.82,0.5,3.2,107.1,104.0,103.7,119.982699,878.49,50,12,3,6
4970,2021,7,서초구,11650,오피스텔,33543.22,36.01,72,24204.78,26.31,72,72.16,0.5,3.2,107.1,104.0,103.7,119.982699,878.49,50,12,3,6
4971,2021,8,서초구,11650,단독다가구,609181.82,385.52,11,23506.53,48.52,111,3.86,0.75,2.6,107.2,104.1,104.1,121.2514418,878.49,50,12,3,6
4972,2021,8,서초구,11650,아파트,210779.05,90.11,160,65341.73,77.29,733,31.0,0.75,2.6,107.2,104.1,104.1,121.2514418,878.49,50,12,3,6
4973,2021,8,서초구,11650,연립다세대,53673.46,39.59,228,38034.43,46.6,341,70.86,0.75,2.6,107.2,104.1,104.1,121.2514418,878.49,50,12,3,6
4974,2021,8,서초구,11650,오피스텔,29613.64,34.39,66,21382.67,25.06,73,72.21,0.75,2.6,107.2,104.1,104.1,121.2514418,878.49,50,12,3,6
4975,2021,9,서초구,11650,단독다가구,470116.67,504.03,12,24336.78,53.6,87,5.18,0.75,2.7,107.1,104.3,104.5,119.8385236,878.49,50,12,3,6
4976,2021,9,서초구,11650,아파트,219063.1,92.77,124,90496.02,88.25,385,41.31,0.75,2.7,107.1,104.3,104.5,119.8385236,878.49,50,12,3,6
4977,2021,9,서초구,11650,연립다세대,70207.29,50.09,129,35199.56,42.77,220,50.14,0.75,2.7,107.1,104.3,104.5,119.8385236,878.49,50,12,3,6
4978,2021,9,서초구,11650,오피스텔,26254.41,31.37,68,22963.16,25.01,38,87.46,0.75,2.7,107.1,104.3,104.5,119.8385236,878.49,50,12,3,6
4979,2021,10,서초구,11650,단독다가구,417899.83,338.19,12,20830.62,48.51,121,4.98,0.75,2.8,107.1,104.8,105.2,108.2660515,878.49,50,12,3,6
4980,2021,10,서초구,11650,아파트,236606.45,96.61,121,91076.36,87.42,533,38.49,0.75,2.8,107.1,104.8,105.2,108.2660515,878.49,50,12,3,6
4981,2021,10,서초구,11650,연립다세대,52482.77,42.79,148,35899.85,47.97,272,68.4,0.75,2.8,107.1,104.8,105.2,108.2660515,878.49,50,12,3,6
4982,2021,10,서초구,11650,오피스텔,35471.76,34.06,85,23288.93,28.28,42,65.65,0.75,2.8,107.1,104.8,105.2,108.2660515,878.49,50,12,3,6
4983,2021,11,서초구,11650,단독다가구,388218.18,328.48,11,20005.77,43.5,93,5.15,1.0,2.6,107.1,105.3,105.7,100.1345636,878.49,50,12,3,6
