,Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_PPA,Sell_PPP,Sell_Count,JS_Price,JS_BA,JS_PPA,JS_PPP,JS_Count,CR,CR_PPA,CR_PPP,IR,UR,LC_index,CA_index,TC_index,SDT_index,Crime_Rates,School_Counts,Subway_Counts,Univ_Counts,Park_Counts
1663,2016,9,광진구,11215,단독다가구,94567.16,208.79,491.55,148.69,61,11680.52,44.54,275.58,83.36,308,12.35,56.06,56.06,1.25,3.5,87.9,93.0,89.6,115.2250662,1430.25,42,11,3,2
1664,2016,9,광진구,11215,아파트,64494.68,87.63,741.15,224.2,264,47266.78,86.68,562.06,170.02,146,73.29,75.84,75.83,1.25,3.5,87.9,93.0,89.6,115.2250662,1430.25,42,11,3,2
1665,2016,9,광진구,11215,연립다세대,28069.56,52.35,565.53,171.07,294,19293.88,46.81,453.07,137.05,192,68.74,80.11,80.11,1.25,3.5,87.9,93.0,89.6,115.2250662,1430.25,42,11,3,2
1666,2016,9,광진구,11215,오피스텔,17685.0,31.61,584.44,176.79,10,16541.67,32.08,543.53,164.42,12,93.54,93.0,93.0,1.25,3.5,87.9,93.0,89.6,115.2250662,1430.25,42,11,3,2
1667,2016,10,광진구,11215,단독다가구,92039.48,212.57,494.18,149.49,96,12380.51,44.77,290.2,87.79,394,13.45,58.72,58.73,1.25,3.3,88.3,93.1,89.9,115.0485437,1430.25,42,11,3,2
1668,2016,10,광진구,11215,아파트,63534.03,84.79,762.85,230.76,350,47151.43,83.74,566.91,171.49,175,74.21,74.31,74.32,1.25,3.3,88.3,93.1,89.9,115.0485437,1430.25,42,11,3,2
1669,2016,10,광진구,11215,연립다세대,26375.73,46.48,618.58,187.12,241,20212.75,45.62,483.09,146.13,251,76.63,78.1,78.09,1.25,3.3,88.3,93.1,89.9,115.0485437,1430.25,42,11,3,2
1670,2016,10,광진구,11215,오피스텔,26930.95,50.85,584.53,176.82,21,14076.47,28.29,518.49,156.84,17,52.27,88.7,88.7,1.25,3.3,88.3,93.1,89.9,115.0485437,1430.25,42,11,3,2
1671,2016,11,광진구,11215,단독다가구,100265.12,219.72,481.94,145.79,57,11780.91,42.59,296.18,89.59,285,11.75,61.46,61.45,1.25,3.1,88.7,93.6,90.1,114.6954987,1430.25,42,11,3,2
1672,2016,11,광진구,11215,아파트,62983.06,84.27,762.49,230.65,140,48557.32,84.07,583.62,176.55,157,77.1,76.54,76.54,1.25,3.1,88.7,93.6,90.1,114.6954987,1430.25,42,11,3,2
1673,2016,11,광진구,11215,연립다세대,26653.13,45.25,644.6,194.99,193,18993.41,45.24,469.24,141.95,167,71.26,72.8,72.8,1.25,3.1,88.7,93.6,90.1,114.6954987,1430.25,42,11,3,2
1674,2016,11,광진구,11215,오피스텔,20530.77,36.82,580.99,175.75,26,28400.0,51.6,556.11,168.22,10,138.33,95.72,95.72,1.25,3.1,88.7,93.6,90.1,114.6954987,1430.25,42,11,3,2
1675,2016,12,광진구,11215,단독다가구,91120.64,207.2,451.7,136.64,33,12877.53,43.27,312.48,94.53,267,14.13,69.18,69.18,1.25,3.2,89.1,94.0,90.3,112.5772286,1430.25,42,11,3,2
1676,2016,12,광진구,11215,아파트,62380.63,85.4,752.24,227.55,111,51480.25,87.43,596.81,180.53,157,82.53,79.34,79.34,1.25,3.2,89.1,94.0,90.3,112.5772286,1430.25,42,11,3,2
1677,2016,12,광진구,11215,연립다세대,26969.85,46.69,612.38,185.24,136,18957.23,41.39,515.25,155.86,173,70.29,84.14,84.14,1.25,3.2,89.1,94.0,90.3,112.5772286,1430.25,42,11,3,2
1678,2016,12,광진구,11215,오피스텔,26383.33,47.32,557.17,168.54,21,13735.71,28.6,501.42,151.68,14,52.06,89.99,90.0,1.25,3.2,89.1,94.0,90.3,112.5772286,1430.25,42,11,3,2
1679,2017,1,광진구,11215,단독다가구,88931.09,230.57,375.9,113.71,23,11873.93,41.3,300.22,90.82,234,13.35,79.87,79.87,1.25,3.7,89.5,94.6,90.5,108.6054722,1247.93,42,11,3,2
1680,2017,1,광진구,11215,아파트,59993.97,87.17,703.87,212.92,76,46689.17,80.39,584.13,176.7,157,77.82,82.99,82.99,1.25,3.7,89.5,94.6,90.5,108.6054722,1247.93,42,11,3,2
1681,2017,1,광진구,11215,연립다세대,27881.62,49.39,595.26,180.07,117,18732.49,39.65,526.12,159.15,197,67.19,88.38,88.38,1.25,3.7,89.5,94.6,90.5,108.6054722,1247.93,42,11,3,2
1682,2017,1,광진구,11215,오피스텔,15208.25,26.22,618.93,187.23,20,13227.27,29.71,452.88,137.0,11,86.97,73.17,73.17,1.25,3.7,89.5,94.6,90.5,108.6054722,1247.93,42,11,3,2
1683,2017,2,광진구,11215,단독다가구,90917.88,196.81,491.66,148.73,40,12567.95,44.64,299.36,90.56,365,13.82,60.89,60.89,1.25,4.9,90.0,94.9,90.7,108.4289497,1247.93,42,11,3,2
1684,2017,2,광진구,11215,아파트,61268.29,87.65,714.28,216.07,112,47115.92,83.98,565.76,171.14,201,76.9,79.21,79.21,1.25,4.9,90.0,94.9,90.7,108.4289497,1247.93,42,11,3,2
1685,2017,2,광진구,11215,연립다세대,26027.22,45.33,625.57,189.23,187,20228.64,42.04,534.84,161.79,290,77.72,85.5,85.5,1.25,4.9,90.0,94.9,90.7,108.4289497,1247.93,42,11,3,2
1686,2017,2,광진구,11215,오피스텔,16868.75,27.94,619.81,187.49,16,15600.0,27.76,582.47,176.2,20,92.48,93.98,93.98,1.25,4.9,90.0,94.9,90.7,108.4289497,1247.93,42,11,3,2
1687,2017,3,광진구,11215,단독다가구,91010.11,211.25,461.33,139.55,81,12364.44,45.0,289.15,87.47,419,13.59,62.68,62.68,1.25,4.1,90.4,95.3,91.0,107.6345984,1247.93,42,11,3,2
1688,2017,3,광진구,11215,아파트,61435.44,84.7,740.62,224.04,195,49288.64,88.39,562.82,170.25,176,80.23,75.99,75.99,1.25,4.1,90.4,95.3,91.0,107.6345984,1247.93,42,11,3,2
1689,2017,3,광진구,11215,연립다세대,27327.08,50.94,569.92,172.4,226,20384.59,43.63,523.39,158.32,292,74.59,91.84,91.83,1.25,4.1,90.4,95.3,91.0,107.6345984,1247.93,42,11,3,2
1690,2017,3,광진구,11215,오피스텔,10477.46,40.08,276.97,83.78,81,19246.19,34.51,548.36,165.88,21,183.69,197.99,197.99,1.25,4.1,90.4,95.3,91.0,107.6345984,1247.93,42,11,3,2
1691,2017,4,광진구,11215,단독다가구,92230.32,231.88,436.14,131.93,73,12349.02,47.02,279.91,84.67,356,13.39,64.18,64.18,1.25,4.2,90.8,95.6,91.3,107.678729,1247.93,42,11,3,2
1692,2017,4,광진구,11215,아파트,56903.23,74.58,782.79,236.79,226,45506.41,81.45,559.35,169.2,156,79.97,71.46,71.46,1.25,4.2,90.8,95.6,91.3,107.678729,1247.93,42,11,3,2
1693,2017,4,광진구,11215,연립다세대,24793.09,40.99,653.4,197.65,286,20496.58,45.41,499.24,151.02,263,82.67,76.41,76.41,1.25,4.2,90.8,95.6,91.3,107.678729,1247.93,42,11,3,2
1694,2017,4,광진구,11215,오피스텔,31000.0,51.81,584.79,176.9,20,23522.73,41.8,584.7,176.87,22,75.88,99.98,99.98,1.25,4.2,90.8,95.6,91.3,107.678729,1247.93,42,11,3,2
1695,2017,5,광진구,11215,단독다가구,91839.89,215.95,449.16,135.87,90,12358.74,47.34,280.64,84.89,349,13.46,62.48,62.48,1.25,3.6,91.0,95.9,91.6,107.4712644,1247.93,42,11,3,2
1696,2017,5,광진구,11215,아파트,65666.07,87.43,760.28,229.99,384,47389.44,82.01,584.16,176.71,180,72.17,76.83,76.83,1.25,3.6,91.0,95.9,91.6,107.4712644,1247.93,42,11,3,2
1697,2017,5,광진구,11215,연립다세대,28551.26,51.94,591.29,178.86,201,21657.52,44.08,536.64,162.33,226,75.85,90.76,90.76,1.25,3.6,91.0,95.9,91.6,107.4712644,1247.93,42,11,3,2
1698,2017,5,광진구,11215,오피스텔,29635.29,53.3,569.24,172.19,17,23173.33,49.74,493.29,149.22,15,78.2,86.66,86.66,1.25,3.6,91.0,95.9,91.6,107.4712644,1247.93,42,11,3,2
1699,2017,6,광진구,11215,단독다가구,102413.23,220.58,516.19,156.15,93,12544.84,48.19,283.3,85.7,339,12.25,54.88,54.88,1.25,3.8,91.5,96.1,91.8,108.524735,1247.93,42,11,3,2
1700,2017,6,광진구,11215,아파트,63253.65,83.6,768.05,232.33,301,47163.89,82.99,579.03,175.16,180,74.56,75.39,75.39,1.25,3.8,91.5,96.1,91.8,108.524735,1247.93,42,11,3,2
1701,2017,6,광진구,11215,연립다세대,27589.73,46.45,627.24,189.74,243,21378.49,44.49,537.37,162.56,265,77.49,85.67,85.68,1.25,3.8,91.5,96.1,91.8,108.524735,1247.93,42,11,3,2
1702,2017,6,광진구,11215,오피스텔,18447.62,32.86,601.76,182.03,21,18956.52,38.76,514.66,155.68,23,102.76,85.53,85.52,1.25,3.8,91.5,96.1,91.8,108.524735,1247.93,42,11,3,2
1703,2017,7,광진구,11215,단독다가구,100215.18,216.63,502.85,152.11,95,12537.16,43.94,307.61,93.05,366,12.51,61.17,61.17,1.25,3.4,91.8,96.3,92.0,107.9063604,1247.93,42,11,3,2
1704,2017,7,광진구,11215,아파트,68739.9,85.77,808.66,244.62,330,47965.24,86.1,577.08,174.57,164,69.78,71.36,71.36,1.25,3.4,91.8,96.3,92.0,107.9063604,1247.93,42,11,3,2
1705,2017,7,광진구,11215,연립다세대,28180.47,49.79,594.56,179.85,214,21708.46,43.55,556.38,168.3,260,77.03,93.58,93.58,1.25,3.4,91.8,96.3,92.0,107.9063604,1247.93,42,11,3,2
1706,2017,7,광진구,11215,오피스텔,18613.9,32.47,593.33,179.49,68,16612.27,33.63,491.84,148.78,22,89.25,82.89,82.89,1.25,3.4,91.8,96.3,92.0,107.9063604,1247.93,42,11,3,2
1707,2017,8,광진구,11215,단독다가구,112890.7,212.98,626.93,189.64,56,12298.08,44.91,294.98,89.23,364,10.89,47.05,47.05,1.25,3.6,92.2,96.5,92.3,101.8534863,1247.93,42,11,3,2
1708,2017,8,광진구,11215,아파트,71018.96,89.89,804.29,243.3,110,47376.92,82.93,581.98,176.05,182,66.71,72.36,72.36,1.25,3.6,92.2,96.5,92.3,101.8534863,1247.93,42,11,3,2
1709,2017,8,광진구,11215,연립다세대,25716.1,48.52,577.33,174.64,179,21316.08,43.78,530.79,160.56,255,82.89,91.94,91.94,1.25,3.6,92.2,96.5,92.3,101.8534863,1247.93,42,11,3,2
1710,2017,8,광진구,11215,오피스텔,24335.29,47.16,539.04,163.06,17,14862.5,31.79,486.6,147.2,16,61.07,90.27,90.27,1.25,3.6,92.2,96.5,92.3,101.8534863,1247.93,42,11,3,2
1711,2017,9,광진구,11215,단독다가구,126708.47,216.4,672.13,203.32,51,13134.5,47.38,300.2,90.81,429,10.37,44.66,44.66,1.25,3.3,92.4,96.9,92.6,102.4271845,1247.93,42,11,3,2
1712,2017,9,광진구,11215,아파트,70131.8,88.21,806.12,243.85,199,47133.52,79.01,608.72,184.14,182,67.21,75.51,75.51,1.25,3.3,92.4,96.9,92.6,102.4271845,1247.93,42,11,3,2
1713,2017,9,광진구,11215,연립다세대,26516.52,46.1,637.28,192.78,198,21279.25,46.02,510.46,154.42,265,80.25,80.1,80.1,1.25,3.3,92.4,96.9,92.6,102.4271845,1247.93,42,11,3,2
1714,2017,9,광진구,11215,오피스텔,20763.86,35.93,626.31,189.46,21,13910.71,25.79,593.47,179.52,28,66.99,94.76,94.75,1.25,3.3,92.4,96.9,92.6,102.4271845,1247.93,42,11,3,2
1715,2017,10,광진구,11215,단독다가구,136284.38,259.33,581.94,176.04,39,12949.86,45.47,304.79,92.2,353,9.5,52.37,52.37,1.25,3.2,92.8,97.0,92.8,103.1332745,1247.93,42,11,3,2
1716,2017,10,광진구,11215,아파트,71848.55,85.84,855.86,258.9,175,48998.8,82.64,603.47,182.55,167,68.2,70.51,70.51,1.25,3.2,92.8,97.0,92.8,103.1332745,1247.93,42,11,3,2
1717,2017,10,광진구,11215,연립다세대,24404.9,43.73,672.36,203.39,143,20823.96,44.98,519.59,157.18,192,85.33,77.28,77.28,1.25,3.2,92.8,97.0,92.8,103.1332745,1247.93,42,11,3,2
1718,2017,10,광진구,11215,오피스텔,16027.3,29.97,578.73,175.07,20,17946.34,28.78,671.1,203.01,41,111.97,115.96,115.96,1.25,3.2,92.8,97.0,92.8,103.1332745,1247.93,42,11,3,2
1719,2017,11,광진구,11215,단독다가구,107844.77,206.45,556.21,168.25,53,13027.96,44.37,314.13,95.03,329,12.08,56.48,56.48,1.5,3.1,93.0,97.4,93.0,102.5154457,1247.93,42,11,3,2
1720,2017,11,광진구,11215,아파트,70569.85,82.83,871.96,263.77,200,51672.92,83.23,642.85,194.46,192,73.22,73.72,73.72,1.5,3.1,93.0,97.4,93.0,102.5154457,1247.93,42,11,3,2
1721,2017,11,광진구,11215,연립다세대,25359.22,45.17,631.22,190.94,166,20206.49,44.43,501.1,151.58,208,79.68,79.39,79.39,1.5,3.1,93.0,97.4,93.0,102.5154457,1247.93,42,11,3,2
1722,2017,11,광진구,11215,오피스텔,18230.17,25.97,772.28,233.62,24,25192.31,46.74,567.88,171.78,26,138.19,73.53,73.53,1.5,3.1,93.0,97.4,93.0,102.5154457,1247.93,42,11,3,2
1723,2017,12,광진구,11215,단독다가구,108149.36,230.39,474.53,143.55,42,12941.9,43.7,315.92,95.57,253,11.97,66.58,66.58,1.5,3.3,93.1,97.2,93.3,100.1902588,1247.93,42,11,3,2
1724,2017,12,광진구,11215,아파트,75183.21,88.08,876.27,265.07,208,50397.27,82.1,628.67,190.17,220,67.03,71.74,71.74,1.5,3.3,93.1,97.2,93.3,100.1902588,1247.93,42,11,3,2
1725,2017,12,광진구,11215,연립다세대,27989.12,47.39,618.49,187.09,170,20002.04,42.57,545.97,165.16,208,71.46,88.27,88.28,1.5,3.3,93.1,97.2,93.3,100.1902588,1247.93,42,11,3,2
1726,2017,12,광진구,11215,오피스텔,28908.33,44.36,705.41,213.39,33,20954.17,34.18,663.94,200.84,24,72.48,94.12,94.12,1.5,3.3,93.1,97.2,93.3,100.1902588,1247.93,42,11,3,2
1727,2018,1,광진구,11215,단독다가구,112476.69,221.5,524.53,158.67,59,13211.23,44.03,324.52,98.17,383,11.75,61.87,61.87,1.5,3.7,93.4,97.6,93.6,100.0761035,1055.08,42,11,3,2
1728,2018,1,광진구,11215,아파트,78151.9,91.64,874.02,264.39,289,50094.58,82.49,626.98,189.66,240,64.1,71.74,71.73,1.5,3.7,93.4,97.6,93.6,100.0761035,1055.08,42,11,3,2
1729,2018,1,광진구,11215,연립다세대,27703.09,49.89,612.46,185.27,178,20749.06,39.68,577.42,174.67,267,74.9,94.28,94.28,1.5,3.7,93.4,97.6,93.6,100.0761035,1055.08,42,11,3,2
1730,2018,1,광진구,11215,오피스텔,24374.89,40.94,579.32,175.24,27,17539.13,29.12,655.46,198.28,23,71.96,113.14,113.15,1.5,3.7,93.4,97.6,93.6,100.0761035,1055.08,42,11,3,2
1731,2018,2,광진구,11215,단독다가구,109976.02,214.48,646.28,195.5,56,12747.39,43.22,318.6,96.38,345,11.59,49.3,49.3,1.5,4.6,93.6,97.8,93.9,99.543379,1055.08,42,11,3,2
1732,2018,2,광진구,11215,아파트,77523.89,87.67,891.57,269.7,157,48156.5,84.39,594.52,179.84,200,62.12,66.68,66.68,1.5,4.6,93.6,97.8,93.9,99.543379,1055.08,42,11,3,2
1733,2018,2,광진구,11215,연립다세대,29762.71,50.16,640.38,193.72,199,21142.63,45.34,519.92,157.28,251,71.04,81.19,81.19,1.5,4.6,93.6,97.8,93.9,99.543379,1055.08,42,11,3,2
1734,2018,2,광진구,11215,오피스텔,25216.71,40.65,622.4,188.28,21,27326.92,48.51,569.64,172.32,26,108.37,91.52,91.52,1.5,4.6,93.6,97.8,93.9,99.543379,1055.08,42,11,3,2
1735,2018,3,광진구,11215,단독다가구,149557.27,260.83,641.57,194.08,119,12632.17,41.73,315.3,95.38,502,8.45,49.15,49.14,1.5,4.5,93.9,98.0,94.1,94.7869102,1055.08,42,11,3,2
1736,2018,3,광진구,11215,아파트,77136.6,89.17,889.75,269.15,154,50606.92,85.14,612.73,185.35,260,65.61,68.87,68.86,1.5,4.5,93.9,98.0,94.1,94.7869102,1055.08,42,11,3,2
1737,2018,3,광진구,11215,연립다세대,29835.2,51.6,593.42,179.51,286,21404.19,48.65,492.92,149.11,310,71.74,83.06,83.07,1.5,4.5,93.9,98.0,94.1,94.7869102,1055.08,42,11,3,2
1738,2018,3,광진구,11215,오피스텔,18668.54,38.77,535.49,161.99,28,18715.0,40.26,495.15,149.78,20,100.25,92.47,92.46,1.5,4.5,93.9,98.0,94.1,94.7869102,1055.08,42,11,3,2
1739,2018,4,광진구,11215,단독다가구,117710.31,232.09,551.04,166.69,78,12649.87,43.41,303.06,91.68,391,10.75,55.0,55.0,1.5,4.1,93.8,98.1,94.4,89.53576865,1055.08,42,11,3,2
1740,2018,4,광진구,11215,아파트,80416.87,94.91,877.21,265.36,71,53001.86,87.83,622.75,188.38,161,65.91,70.99,70.99,1.5,4.1,93.8,98.1,94.4,89.53576865,1055.08,42,11,3,2
1741,2018,4,광진구,11215,연립다세대,28656.25,46.59,676.01,204.49,204,20445.23,47.33,483.75,146.33,241,71.35,71.56,71.56,1.5,4.1,93.8,98.1,94.4,89.53576865,1055.08,42,11,3,2
1742,2018,4,광진구,11215,오피스텔,24296.67,42.87,581.49,175.9,15,19486.67,42.5,479.28,144.98,15,80.2,82.42,82.42,1.5,4.1,93.8,98.1,94.4,89.53576865,1055.08,42,11,3,2
1743,2018,5,광진구,11215,단독다가구,105535.0,229.68,490.61,148.41,49,12679.95,43.28,308.86,93.43,369,12.01,62.95,62.95,1.5,4.0,94.1,98.2,94.6,85.1217656,1055.08,42,11,3,2
1744,2018,5,광진구,11215,아파트,71820.8,87.44,841.8,254.64,61,45661.49,77.77,616.28,186.42,161,63.58,73.21,73.21,1.5,4.0,94.1,98.2,94.6,85.1217656,1055.08,42,11,3,2
1745,2018,5,광진구,11215,연립다세대,28424.5,50.13,605.74,183.24,143,21147.69,46.23,513.39,155.3,238,74.4,84.75,84.75,1.5,4.0,94.1,98.2,94.6,85.1217656,1055.08,42,11,3,2
1746,2018,5,광진구,11215,오피스텔,22490.91,39.16,603.85,182.67,11,15916.67,28.75,580.63,175.64,18,70.77,96.15,96.15,1.5,4.0,94.1,98.2,94.6,85.1217656,1055.08,42,11,3,2
1747,2018,6,광진구,11215,단독다가구,144295.37,299.29,537.18,162.5,51,12202.05,42.72,304.13,92.0,307,8.46,56.62,56.62,1.5,3.7,94.3,98.5,94.9,86.26331811,1055.08,42,11,3,2
1748,2018,6,광진구,11215,아파트,74425.78,85.06,887.39,268.44,67,49278.21,84.18,599.48,181.34,156,66.21,67.56,67.55,1.5,3.7,94.3,98.5,94.9,86.26331811,1055.08,42,11,3,2
1749,2018,6,광진구,11215,연립다세대,29382.63,50.93,664.28,200.94,133,20415.15,42.66,540.79,163.59,231,69.48,81.41,81.41,1.5,3.7,94.3,98.5,94.9,86.26331811,1055.08,42,11,3,2
1750,2018,6,광진구,11215,오피스텔,17240.43,32.93,544.28,164.64,35,20942.86,32.92,728.41,220.34,35,121.48,133.83,133.83,1.5,3.7,94.3,98.5,94.9,86.26331811,1055.08,42,11,3,2
1751,2018,7,광진구,11215,단독다가구,143363.53,256.59,642.2,194.27,51,13149.39,42.03,336.71,101.85,326,9.17,52.43,52.43,1.5,3.7,94.5,98.5,95.1,89.61187215,1055.08,42,11,3,2
1752,2018,7,광진구,11215,아파트,79458.52,84.81,958.86,290.05,114,50097.53,82.02,617.47,186.78,162,63.05,64.4,64.4,1.5,3.7,94.5,98.5,95.1,89.61187215,1055.08,42,11,3,2
1753,2018,7,광진구,11215,연립다세대,26581.61,48.4,587.82,177.82,155,20641.09,41.34,555.8,168.13,258,77.65,94.55,94.55,1.5,3.7,94.5,98.5,95.1,89.61187215,1055.08,42,11,3,2
1754,2018,7,광진구,11215,오피스텔,16613.17,25.91,688.24,208.19,12,17346.25,29.17,667.66,201.97,40,104.41,97.01,97.01,1.5,3.7,94.5,98.5,95.1,89.61187215,1055.08,42,11,3,2
1755,2018,8,광진구,11215,단독다가구,117202.59,239.5,525.9,159.08,58,13079.55,41.39,329.13,99.56,308,11.16,62.58,62.58,1.5,4.0,94.4,98.6,95.2,93.91171994,1055.08,42,11,3,2
1756,2018,8,광진구,11215,아파트,83451.07,81.91,1040.47,314.74,274,51969.19,79.38,662.14,200.3,211,62.28,63.64,63.64,1.5,4.0,94.4,98.6,95.2,93.91171994,1055.08,42,11,3,2
1757,2018,8,광진구,11215,연립다세대,29807.47,50.6,628.64,190.16,154,21558.3,44.76,535.69,162.05,253,72.33,85.21,85.22,1.5,4.0,94.4,98.6,95.2,93.91171994,1055.08,42,11,3,2
1758,2018,8,광진구,11215,오피스텔,20267.44,35.35,632.63,191.37,16,24026.67,39.74,665.79,201.4,15,118.55,105.24,105.24,1.5,4.0,94.4,98.6,95.2,93.91171994,1055.08,42,11,3,2
1759,2018,9,광진구,11215,단독다가구,118035.31,239.15,563.62,170.5,52,13185.0,43.53,321.91,97.38,330,11.17,57.11,57.11,1.5,3.6,94.6,98.4,95.4,98.28767123,1055.08,42,11,3,2
1760,2018,9,광진구,11215,아파트,86926.82,82.96,1065.36,322.27,176,50731.72,80.35,646.82,195.66,268,58.36,60.71,60.71,1.5,3.6,94.6,98.4,95.4,98.28767123,1055.08,42,11,3,2
1761,2018,9,광진구,11215,연립다세대,27709.35,43.87,689.81,208.67,230,20693.48,42.86,546.69,165.37,230,74.68,79.25,79.25,1.5,3.6,94.6,98.4,95.4,98.28767123,1055.08,42,11,3,2
1762,2018,9,광진구,11215,오피스텔,18955.56,33.18,601.81,182.05,18,18727.78,33.17,569.59,172.3,18,98.8,94.65,94.64,1.5,3.6,94.6,98.4,95.4,98.28767123,1055.08,42,11,3,2
1763,2018,10,광진구,11215,단독다가구,127453.21,239.43,581.29,175.84,53,13052.24,43.34,331.46,100.27,393,10.24,57.02,57.02,1.5,3.5,94.7,98.5,95.7,94.44444444,1055.08,42,11,3,2
1764,2018,10,광진구,11215,아파트,86918.37,88.45,1012.65,306.33,54,51282.49,80.27,657.7,198.95,257,59.0,64.95,64.95,1.5,3.5,94.7,98.5,95.7,94.44444444,1055.08,42,11,3,2
1765,2018,10,광진구,11215,연립다세대,26357.59,46.09,649.61,196.51,153,20946.14,45.88,503.01,152.16,233,79.47,77.43,77.43,1.5,3.5,94.7,98.5,95.7,94.44444444,1055.08,42,11,3,2
1766,2018,10,광진구,11215,오피스텔,17221.05,27.28,662.59,200.43,19,16200.0,29.52,576.46,174.38,20,94.07,87.0,87.0,1.5,3.5,94.7,98.5,95.7,94.44444444,1055.08,42,11,3,2
1767,2018,11,광진구,11215,단독다가구,123443.22,251.29,543.07,164.28,41,12449.84,40.56,324.47,98.15,312,10.09,59.75,59.75,1.75,3.2,94.7,98.6,96.1,91.40030441,1055.08,42,11,3,2
1768,2018,11,광진구,11215,아파트,85931.08,87.46,1035.14,313.13,37,51250.55,80.13,652.15,197.28,228,59.64,63.0,63.0,1.75,3.2,94.7,98.6,96.1,91.40030441,1055.08,42,11,3,2
1769,2018,11,광진구,11215,연립다세대,27003.75,46.58,641.61,194.09,80,20441.0,42.78,529.24,160.1,210,75.7,82.49,82.49,1.75,3.2,94.7,98.6,96.1,91.40030441,1055.08,42,11,3,2
1770,2018,11,광진구,11215,오피스텔,18427.78,33.4,612.47,185.27,18,18807.0,30.91,676.27,204.57,20,102.06,110.42,110.42,1.75,3.2,94.7,98.6,96.1,91.40030441,1055.08,42,11,3,2
1771,2018,12,광진구,11215,단독다가구,115385.67,213.14,610.26,184.6,48,12639.74,40.81,339.74,102.77,312,10.95,55.67,55.67,1.75,3.4,94.7,98.6,96.5,87.29071537,1055.08,42,11,3,2
1772,2018,12,광진구,11215,아파트,65876.78,70.89,971.78,293.96,37,49056.31,80.91,616.81,186.58,222,74.47,63.47,63.47,1.75,3.4,94.7,98.6,96.5,87.29071537,1055.08,42,11,3,2
1773,2018,12,광진구,11215,연립다세대,25086.36,40.26,684.09,206.94,132,20727.73,43.48,537.2,162.5,211,82.63,78.53,78.53,1.75,3.4,94.7,98.6,96.5,87.29071537,1055.08,42,11,3,2
1774,2018,12,광진구,11215,오피스텔,20618.89,40.11,579.12,175.18,9,21408.06,32.02,720.69,218.01,31,103.83,124.45,124.45,1.75,3.4,94.7,98.6,96.5,87.29071537,1055.08,42,11,3,2
1775,2019,1,광진구,11215,단독다가구,112450.0,235.45,616.83,186.59,24,13080.53,39.91,347.8,105.21,375,11.63,56.39,56.39,1.75,4.5,94.8,99.0,96.7,78.90196078,1093.0,42,11,3,2
1776,2019,1,광진구,11215,아파트,65666.67,82.16,863.53,261.22,30,48768.29,82.58,606.82,183.56,205,74.27,70.27,70.27,1.75,4.5,94.8,99.0,96.7,78.90196078,1093.0,42,11,3,2
1777,2019,1,광진구,11215,연립다세대,29564.29,54.01,578.73,175.07,77,19944.56,38.16,592.38,179.19,285,67.46,102.36,102.35,1.75,4.5,94.8,99.0,96.7,78.90196078,1093.0,42,11,3,2
1778,2019,1,광진구,11215,오피스텔,28231.82,45.52,580.06,175.47,11,19009.22,28.98,723.56,218.88,45,67.33,124.74,124.74,1.75,4.5,94.8,99.0,96.7,78.90196078,1093.0,42,11,3,2
1779,2019,2,광진구,11215,단독다가구,104687.92,223.89,608.88,184.19,24,13169.08,41.78,338.3,102.34,368,12.58,55.56,55.56,1.75,4.7,95.0,98.7,96.9,69.88235294,1093.0,42,11,3,2
1780,2019,2,광진구,11215,아파트,71173.33,77.57,951.87,287.94,30,48576.7,82.32,605.21,183.08,176,68.25,63.58,63.58,1.75,4.7,95.0,98.7,96.9,69.88235294,1093.0,42,11,3,2
1781,2019,2,광진구,11215,연립다세대,26522.66,50.87,589.59,178.35,64,20663.23,41.26,578.4,174.97,260,77.91,98.1,98.1,1.75,4.7,95.0,98.7,96.9,69.88235294,1093.0,42,11,3,2
1782,2019,2,광진구,11215,오피스텔,16597.43,39.76,494.59,149.61,14,18793.75,27.62,725.06,219.33,40,113.23,146.6,146.6,1.75,4.7,95.0,98.7,96.9,69.88235294,1093.0,42,11,3,2
1783,2019,3,광진구,11215,단독다가구,130121.62,249.48,518.04,156.71,26,12437.79,42.46,319.98,96.79,438,9.56,61.77,61.76,1.75,4.3,95.3,98.8,97.0,69.01960784,1093.0,42,11,3,2
1784,2019,3,광진구,11215,아파트,72528.64,79.14,946.69,286.37,59,48794.54,81.7,599.98,181.49,183,67.28,63.38,63.38,1.75,4.3,95.3,98.8,97.0,69.01960784,1093.0,42,11,3,2
1785,2019,3,광진구,11215,연립다세대,31373.13,52.4,625.77,189.29,134,20978.76,41.05,565.36,171.02,315,66.87,90.35,90.35,1.75,4.3,95.3,98.8,97.0,69.01960784,1093.0,42,11,3,2
1786,2019,3,광진구,11215,오피스텔,43141.67,68.18,580.12,175.49,12,18958.15,34.29,581.6,175.93,27,43.94,100.26,100.25,1.75,4.3,95.3,98.8,97.0,69.01960784,1093.0,42,11,3,2
1787,2019,4,광진구,11215,단독다가구,123429.33,248.35,567.08,171.54,30,13689.07,44.52,333.64,100.93,389,11.09,58.83,58.84,1.75,4.4,95.5,98.8,97.2,71.09803922,1093.0,42,11,3,2
1788,2019,4,광진구,11215,아파트,77432.05,76.08,1056.25,319.51,83,51323.06,84.4,622.41,188.28,142,66.28,58.93,58.93,1.75,4.4,95.5,98.8,97.2,71.09803922,1093.0,42,11,3,2
