Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,위도,경도,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_University,Shortest_Distance_to_School
12,43000,84.96,427110,3.3,72.6,79.3,76.1,114.32637786865234,80.0,53000.0,1.4924849271774292,37.4884387,126.9839012,3.25,서초구,아파트,2011-06-01,581.0206853218496,1417.1196249154773,70.44589690970182
7,25000,84.99,299533,3.3,72.6,79.3,76.1,114.32194519042967,80.0,37400.0,1.2030704021453855,37.5689288,127.0436944,3.25,성동구,아파트,2011-06-01,249.3971475648019,1286.0028288411581,153.17742621140135
9,30000,84.84,396306,3.3,72.6,79.3,76.1,114.46646881103516,80.0,52966.67,1.0876635313034058,37.4944115,126.9155322,3.25,동작구,아파트,2011-06-01,669.6549236996169,3640.0508077750164,149.0629404077509
12,17000,59.57,420803,3.3,72.6,79.3,76.1,114.26471710205078,80.0,36925.0,0.8314126133918762,37.4952641,126.8625018,3.25,구로구,아파트,2011-06-01,1787.8476111123357,718.7009718616338,318.83618976324055
9,45000,84.91,427110,3.3,72.6,79.3,76.1,114.26148223876952,80.0,79890.0,1.1554088592529297,37.5087293,127.0101548,3.25,서초구,아파트,2011-06-01,441.51672118788997,1054.7863908923243,269.9244133020765
6,22000,59.68,479088,3.3,72.6,79.3,76.1,114.51138305664062,80.0,43375.0,0.8881351351737976,37.5968548,127.0317227,3.25,성북구,아파트,2011-06-01,662.463275819897,1030.0802081726365,332.73764107499113
4,27000,84.97,486546,3.3,72.6,79.3,76.1,114.48422241210938,80.0,52000.0,1.26945960521698,37.5483343,127.123335,3.25,강동구,아파트,2011-06-01,420.3892486316693,1728.3697679416098,137.0836774132246
7,9000,84.76,564602,3.3,72.6,79.3,76.1,113.80680084228516,80.0,58000.0,1.4651881456375122,37.5439159,126.8602292,3.25,강서구,아파트,2011-06-01,405.83158061960233,686.9243615011939,253.1856565888023
25,80000,178.33,674828,3.3,72.6,79.3,76.1,114.3569564819336,80.0,140250.0,1.1630277633666992,37.508045,127.0766464,3.25,송파구,아파트,2011-06-01,518.0269543744134,3925.3848911805976,284.86220029977534
12,31500,134.99,420803,3.3,72.6,79.3,76.1,114.34381866455078,80.0,40970.83,1.181080341339111,37.5058446,126.8805908,3.25,구로구,아파트,2011-06-01,727.9333440552457,1284.9153551082702,128.29557902807366
10,28000,114.87,394875,3.3,72.6,79.3,76.1,114.55937957763672,80.0,32800.0,1.203141689300537,37.5053657,126.9153483,3.25,영등포구,아파트,2011-06-01,611.1904047000298,3669.764193706829,373.0691902004488
14,32000,85.0,674828,3.3,72.6,79.3,76.1,114.36682891845705,80.0,45200.0,1.1418105363845823,37.4963627,127.1163626,3.25,송파구,아파트,2011-06-01,195.21827158899134,2890.497585337302,469.328907243114
28,9000,55.8,486546,3.3,72.6,79.3,76.1,114.19866180419922,80.0,45387.5,0.9013301730155944,37.5472666,127.1800274,3.25,강동구,아파트,2011-06-01,1448.5464832018338,5305.433780704985,678.4994832037781
19,10500,39.6,564602,3.3,72.6,79.3,76.1,114.36682891845705,80.0,27333.33,1.1374012231826782,37.5632287,126.8592942,3.25,강서구,아파트,2011-06-01,2037.9580529450561,1701.8124761052086,171.60118654810705
24,9300,37.46,601411,3.3,72.6,79.3,76.1,113.45306396484376,80.0,25850.0,1.3119685649871826,37.6497536,127.058518,3.25,노원구,아파트,2011-06-01,628.66692011336,514.6988013171416,125.07636847491321
13,29000,59.88,236688,3.3,72.6,79.3,76.1,113.00918579101562,80.0,73358.33,0.8338344097137451,37.5215846,126.9702868,3.25,용산구,아파트,2011-06-01,632.7171364568966,2229.6736845109185,407.6345880106879
29,9000,42.55,557563,3.3,72.6,79.3,76.1,114.51138305664062,80.0,71062.5,0.888854444026947,37.4855599,127.0713384,3.25,강남구,아파트,2011-06-01,1058.8747228740804,4888.867192355349,153.262409345653
25,28000,126.66,299533,3.3,72.6,79.3,76.1,114.36483764648438,80.0,44500.0,1.1761112213134766,37.5519304,127.0332646,3.25,성동구,아파트,2011-06-01,749.2296795537864,1403.1341137734464,109.24393600564561
0,14440,84.96,420803,3.3,72.6,79.3,76.1,114.2539291381836,80.0,32379.5,1.176458716392517,37.480149,126.8415694,3.25,구로구,아파트,2011-06-01,172.26323927720432,1675.9475948425077,422.0417372896267
26,25000,66.0,494724,3.3,72.6,79.3,76.1,112.36443328857422,80.0,77825.0,1.2014538049697876,37.5396031,126.8793393,3.25,양천구,아파트,2011-06-01,1737.8983712120314,2372.0483483446114,237.42368479909675
7,29000,85.0,564602,3.3,72.6,79.3,76.1,113.80957794189452,80.0,58000.0,1.4653059244155884,37.5439159,126.8602292,3.25,강서구,아파트,2011-06-01,405.83158061960233,686.9243615011939,253.1856565888023
23,12000,58.01,601411,3.3,72.6,79.3,76.1,114.51138305664062,80.0,22000.0,0.8879200220108032,37.6630142,127.0557097,3.25,노원구,아파트,2011-06-01,966.99560738765,1759.8506650023724,221.19610409141652
6,32000,84.92,299533,3.3,72.6,79.3,76.1,114.34974670410156,80.0,40150.0,0.9633713960647584,37.5505604,127.0207463,3.25,성동구,아파트,2011-06-01,275.8699854958337,2270.8819910673533,238.03578945858033
23,6400,41.3,601411,3.3,72.6,79.3,76.1,114.47366333007812,80.0,20970.0,0.9603721499443054,37.6687829,127.0537253,3.25,노원구,아파트,2011-06-01,1187.3713674296018,2417.4231103049365,236.64617045648674
3,23000,84.97,521193,3.3,72.6,79.3,76.1,114.26688385009766,80.0,42375.0,1.1537771224975586,37.4616567,126.9212089,3.25,관악구,아파트,2011-06-01,2646.3287014307602,3543.3436486731753,300.3150552020991
19,17000,39.53,557563,3.3,72.6,79.3,76.1,114.2196807861328,80.0,41750.0,0.9186618328094482,37.4941844,127.0752156,3.25,강남구,아파트,2011-06-01,951.5284917356826,4646.751516452379,373.49588906881087
1,31000,114.98,339529,3.3,72.6,79.3,76.1,114.19934844970705,80.0,48000.0,0.9287579655647278,37.6139419,127.0207264,3.25,강북구,아파트,2011-06-01,605.8276209274846,658.0724343405491,238.99410442074236
10,28500,114.63,299533,3.3,72.6,79.3,76.1,114.4478530883789,80.0,31200.0,1.5310941934585571,37.5584807,127.0233012,3.25,성동구,아파트,2011-06-01,345.9230322202165,2125.2913564132145,155.4774769677075
22,24000,84.66,368260,3.3,72.6,79.3,76.1,114.1829071044922,80.0,35500.0,1.044503688812256,37.5423975,127.1020703,3.25,광진구,아파트,2011-06-01,514.1165423552197,872.8487429811632,124.14304109028447
11,14000,114.84,239926,3.3,72.6,79.3,76.1,114.51138305664062,80.0,32300.0,0.8884552717208862,37.4515715,126.9189019,3.25,금천구,아파트,2011-06-01,3680.301179610288,4451.868753406238,173.5279122385854
25,78000,178.33,674828,3.3,72.6,79.3,76.1,114.51138305664062,80.0,140250.0,0.8892179131507874,37.508045,127.0766464,3.25,송파구,아파트,2011-06-01,518.0269543744134,3925.3848911805976,284.86220029977534
22,11500,39.69,674828,3.3,72.6,79.3,76.1,113.80957794189452,80.0,24120.0,1.4616217613220217,37.4905974,127.1354467,3.25,송파구,아파트,2011-06-01,847.6289338578981,3251.8186752102006,576.0557274585357
29,13000,58.08,557563,3.3,72.6,79.3,76.1,112.99313354492188,80.0,80807.69,0.902616024017334,37.4785022,127.0615383,3.25,강남구,아파트,2011-06-01,1673.9153286644967,4202.788358778689,745.9253844667033
33,30000,82.61,674828,3.3,72.6,79.3,76.1,113.01009368896484,80.0,115322.22,0.8672658801078796,37.5152448,127.0948683,3.25,송파구,아파트,2011-06-01,455.8506708746505,3222.2929431386005,140.42515223359098
13,32000,122.01,299533,3.3,72.6,79.3,76.1,113.80957794189452,80.0,60000.0,1.4651436805725098,37.5599987,127.0374482,3.25,성동구,아파트,2011-06-01,112.18771552814826,911.8846648095276,349.96621907894325
8,18000,78.29,482586,3.3,72.6,79.3,76.1,113.4583969116211,80.0,39650.0,1.3206732273101809,37.5853692,126.900295,3.25,은평구,아파트,2011-06-01,517.110203596242,2021.5417802757088,397.62088468667673
18,9000,44.1,601411,3.3,72.6,79.3,76.1,114.33731079101562,80.0,19033.33,1.1782076358795166,37.6486525,127.0783076,3.25,노원구,아파트,2011-06-01,301.66937683186654,1241.4099120118863,169.99813375365343
23,16000,65.46,394875,3.3,72.6,79.3,76.1,114.3849639892578,80.0,30400.0,3.033707618713379,37.5168744,126.8858178,3.25,영등포구,아파트,2011-06-01,382.1074755966311,2444.7538763808175,353.0280592999024
25,37000,95.21,494724,3.3,72.6,79.3,76.1,114.26688385009766,80.0,80000.0,1.1555345058441162,37.5341154,126.882084,3.25,양천구,아파트,2011-06-01,1247.8758133498682,2879.483317616669,381.1635256887268
9,19000,84.76,494724,3.3,72.6,79.3,76.1,113.00987243652344,80.0,40500.0,0.8338344097137451,37.5114219,126.8467656,3.25,양천구,아파트,2011-06-01,1049.4986442427776,1701.5358024009602,190.00489358495437
13,17000,59.82,420803,3.3,72.6,79.3,76.1,112.37205505371094,80.0,41200.0,1.2037371397018433,37.4898354,126.8938803,3.25,구로구,아파트,2011-06-01,408.014291324995,2549.178279993161,107.82828694342055
9,23000,59.94,128861,3.3,72.6,79.3,76.1,114.36682891845705,80.0,48333.33,1.1446654796600342,37.5490132,127.0092806,3.25,중구,아파트,2011-06-01,1078.3781302673951,1511.4193376170078,194.50053644832417
8,20000,59.92,384129,3.3,72.6,79.3,76.1,114.09654998779295,80.0,41887.5,0.9313737154006958,37.5748394,126.8915772,3.25,마포구,아파트,2011-06-01,1526.5301607623499,2843.5641578035156,204.81972492532975
25,17000,47.94,494724,3.3,72.6,79.3,76.1,114.09910583496094,80.0,60000.0,0.9188350439071656,37.5346421,126.8848163,3.25,양천구,아파트,2011-06-01,1304.834707172883,3053.953581019365,180.64433417789348
17,17000,59.97,299533,3.3,72.6,79.3,76.1,114.19501495361328,80.0,34850.0,1.0241482257843018,37.5499627,127.0164391,3.25,성동구,아파트,2011-06-01,488.92699924427654,1958.2572685033829,417.648131840876
2,45000,59.98,427110,3.3,72.6,79.3,76.1,114.48422241210938,80.0,138833.33,1.26945960521698,37.5066137,127.0140157,3.25,서초구,아파트,2011-06-01,734.4228451902442,1061.2605572889313,80.63744600315077
30,10000,49.75,239926,3.3,72.6,79.3,76.1,114.3445053100586,80.0,23200.0,1.1773773431777954,37.4504215,126.8993776,3.25,금천구,아파트,2011-06-01,3865.413411257131,5835.862400338483,52.95976137040116
5,30000,84.81,384129,3.3,72.6,79.3,76.1,114.09910583496094,80.0,68000.0,0.9346808791160583,37.577686,126.8886889,3.25,마포구,아파트,2011-06-01,1624.496832732366,3047.352804554308,145.37710765105916
23,15500,68.86,362400,3.3,72.6,79.3,76.1,113.77882385253906,80.0,31060.0,1.461537480354309,37.649261,127.0508056,3.25,도봉구,아파트,2011-06-01,534.0104849180121,1181.6092943393382,174.83208091935313
33,30000,82.61,674828,3.3,72.6,79.3,76.1,113.01009368896484,80.0,115322.22,0.8672658801078796,37.5152448,127.0948683,3.25,송파구,아파트,2011-06-01,455.8506708746505,3222.2929431386005,140.42515223359098
12,21000,59.88,486546,3.3,72.6,79.3,76.1,114.32194519042967,80.0,38940.0,1.1976053714752195,37.5307601,127.1259881,3.25,강동구,아파트,2011-06-01,263.0854254546451,1314.0388541131097,277.68626998038286
18,21000,59.89,396306,3.3,72.6,79.3,76.1,114.1829071044922,80.0,49204.17,1.032902717590332,37.4896386,126.9759403,3.25,동작구,아파트,2011-06-01,606.8886042941348,787.5828932192444,172.67776072509454
30,18000,53.88,427110,3.3,72.6,79.3,76.1,113.79261779785156,80.0,57710.0,1.463912010192871,37.5126077,127.0140026,3.25,서초구,아파트,2011-06-01,278.55979438315336,1573.8296133628035,424.93749505210883
3,93000,114.97,557563,3.3,72.6,79.3,76.1,114.47366333007812,80.0,146500.0,1.023785948753357,37.4950563,127.0545628,3.25,강남구,아파트,2011-06-01,642.9552603604716,3197.03736579824,155.26245820247183
7,11000,32.34,384129,3.3,72.6,79.3,76.1,114.36483764648438,80.0,24000.0,1.1808271408081057,37.5562254,126.9422693,3.25,마포구,아파트,2011-06-01,445.39605855480835,663.9411735350349,278.22035108882847
4,24000,84.53,564602,3.3,72.6,79.3,76.1,114.27025604248048,80.0,47666.67,0.8380597829818726,37.5543776,126.8302062,3.25,강서구,아파트,2011-06-01,1074.2643931760183,1256.9274490200921,276.8770925388078
16,9000,84.76,674828,3.3,72.6,79.3,76.1,113.00987243652344,80.0,41960.0,0.8338344097137451,37.5294308,127.1127416,3.25,송파구,아파트,2011-06-01,975.1741589560637,1943.3233220133802,324.79026424812207
23,17500,79.07,601411,3.3,72.6,79.3,76.1,113.45817565917967,80.0,20970.0,1.3111385107040403,37.6687829,127.0537253,3.25,노원구,아파트,2011-06-01,1187.3713674296018,2417.4231103049365,236.64617045648674
4,24000,84.98,420803,3.3,72.6,79.3,76.1,114.45293426513672,80.0,62500.0,0.9337541460990906,37.4998962,126.884113,3.25,구로구,아파트,2011-06-01,708.9004238416513,1421.4052848730723,372.35196611093875
13,18000,59.82,420803,3.3,72.6,79.3,76.1,112.3739242553711,80.0,41200.0,1.2061423063278198,37.4898354,126.8938803,3.25,구로구,아파트,2011-06-01,408.014291324995,2549.178279993161,107.82828694342055
0,14440,84.96,420803,3.3,72.6,79.3,76.1,114.26688385009766,80.0,32379.5,1.150965452194214,37.480149,126.8415694,3.25,구로구,아파트,2011-06-01,172.26323927720432,1675.9475948425077,422.0417372896267
11,23000,84.92,394875,3.3,72.6,79.3,76.1,114.34974670410156,80.0,20000.0,0.963439643383026,37.5170157,126.8880637,3.25,영등포구,아파트,2011-06-01,542.2056297443594,2588.0128931919585,298.32782433015757
29,7500,42.55,557563,3.3,72.6,79.3,76.1,113.00987243652344,80.0,80807.69,0.8663026690483093,37.4785022,127.0615383,3.25,강남구,아파트,2011-06-01,1673.9153286644967,4202.788358778689,745.9253844667033
31,13000,56.46,486546,3.3,72.6,79.3,76.1,114.36682891845705,80.0,32450.0,1.140806794166565,37.5512602,127.1461342,3.25,강동구,아파트,2011-06-01,481.20066218133064,3728.9895615585933,208.81821140143418
10,41000,105.99,674828,3.3,72.6,79.3,76.1,113.00987243652344,80.0,80750.0,0.8367490172386169,37.5047234,127.1186753,3.25,송파구,아파트,2011-06-01,1005.1409376108414,1981.1046341853998,280.053820214703
32,28000,82.45,674828,3.3,72.6,79.3,76.1,114.26666259765624,80.0,75450.0,1.1527032852172852,37.5188846,127.0992806,3.25,송파구,아파트,2011-06-01,234.84030360295006,2797.243807405307,122.70236160604752
7,20500,59.99,479088,3.3,72.6,79.3,76.1,114.46155548095705,80.0,36960.0,1.2756136655807495,37.5978717,127.01779,3.25,성북구,아파트,2011-06-01,475.7011491828065,779.8441374957883,109.30817937777019
13,21000,84.6,601411,3.3,72.6,79.3,76.1,113.00987243652344,80.0,27710.0,0.8706891536712646,37.6549617,127.0683084,3.25,노원구,아파트,2011-06-01,498.9067310142797,785.4488078096035,330.561655386308
24,11000,58.59,362400,3.3,72.6,79.3,76.1,114.25670623779295,80.0,33000.0,1.1743762493133545,37.6540054,127.0423666,3.25,도봉구,아파트,2011-06-01,473.09336649386034,2011.6449539129987,243.10958611330827
33,29000,76.5,674828,3.3,72.6,79.3,76.1,113.00987243652344,80.0,115322.22,0.8366889953613281,37.5152448,127.0948683,3.25,송파구,아파트,2011-06-01,455.8506708746505,3222.2929431386005,140.42515223359098
5,45000,84.82,674828,3.3,72.6,79.3,76.1,114.3445053100586,80.0,101133.33,1.1790578365325928,37.508561,127.0948204,3.25,송파구,아파트,2011-06-01,294.90168603827294,3418.7125771509336,32.848503285443435
14,18000,59.74,674828,3.3,72.6,79.3,76.1,114.27025604248048,80.0,44450.0,0.8489051461219788,37.4888872,127.1453182,3.25,송파구,아파트,2011-06-01,97.83244690304251,3644.4562525372544,123.00962633667814
8,17000,101.53,482586,3.3,72.6,79.3,76.1,114.46012878417967,80.0,16400.0,0.9289660453796388,37.606743,126.9198168,3.25,은평구,아파트,2011-06-01,667.2993232480517,931.7978842054661,458.43987582523573
14,24500,84.78,299533,3.3,72.6,79.3,76.1,113.00987243652344,80.0,39466.67,0.8338344097137451,37.5495115,127.0471105,3.25,성동구,아파트,2011-06-01,666.2229925433256,915.4633534405546,623.3573603031349
3,28000,59.99,486546,3.3,72.6,79.3,76.1,113.00987243652344,80.0,56300.0,0.8348723649978638,37.5564401,127.1420345,3.25,강동구,아파트,2011-06-01,1129.8152293099204,3437.9324131757767,219.99170889185976
2,26000,84.73,482586,3.3,72.6,79.3,76.1,112.76580047607422,80.0,55000.0,1.03011953830719,37.6126463,126.9370097,3.25,은평구,아파트,2011-06-01,981.7429739534185,1919.9596327464649,537.401220699729
28,22000,53.06,557563,3.3,72.6,79.3,76.1,113.69617462158205,80.0,87500.0,1.180098056793213,37.4888759,127.0716679,3.25,강남구,아파트,2011-06-01,992.5317850470989,4751.978581278539,227.23675918081747
25,12000,62.22,362400,3.3,72.6,79.3,76.1,114.43805694580078,80.0,21550.0,3.838941812515259,37.660882,127.0266718,3.25,도봉구,아파트,2011-06-01,1414.2152596910428,1387.8690384741647,122.8313453140589
6,28000,117.16,479088,3.3,72.6,79.3,76.1,112.36443328857422,80.0,58500.0,1.1941510438919067,37.6007336,127.0125049,3.25,성북구,아파트,2011-06-01,909.9387223774372,1306.8500045954338,335.6729756066975
28,27000,60.13,557563,3.3,72.6,79.3,76.1,113.67152404785156,80.0,87500.0,1.1684612035751345,37.4888759,127.0716679,3.25,강남구,아파트,2011-06-01,992.5317850470989,4751.978581278539,227.23675918081747
10,25000,101.4,362400,3.3,72.6,79.3,76.1,114.51138305664062,80.0,65800.0,0.8887247443199158,37.6650769,127.0481468,3.25,도봉구,아파트,2011-06-01,743.6568792828339,2306.4482272627565,187.96456686896553
22,30000,84.96,427110,3.3,72.6,79.3,76.1,113.00987243652344,80.0,57666.67,0.8367490172386169,37.493004,127.0207861,3.25,서초구,아파트,2011-06-01,1375.10876680853,510.19546531105993,357.9716701587383
13,16000,51.84,420803,3.3,72.6,79.3,76.1,114.09910583496094,80.0,20150.0,0.934035301208496,37.4893405,126.8892594,3.25,구로구,아파트,2011-06-01,667.7356115146243,2220.5488525940677,455.0808360496343
18,36000,115.47,601411,3.3,72.6,79.3,76.1,114.2539291381836,80.0,69000.0,1.176177740097046,37.6519314,127.0795434,3.25,노원구,아파트,2011-06-01,109.72593921856475,1397.4976124289585,126.84243478811416
32,36000,76.79,557563,3.3,72.6,79.3,76.1,113.00918579101562,80.0,95829.17,0.8338344097137451,37.4974176,127.0653272,3.25,강남구,아파트,2011-06-01,540.7788869256138,3723.160550967055,336.1230787817961
2,21000,84.83,486546,3.3,72.6,79.3,76.1,113.84139251708984,80.0,40000.0,1.6209040880203247,37.5693706,127.1762673,3.25,강동구,아파트,2011-06-01,1505.0893052585764,6731.953366571352,144.37269508306238
8,19000,119.96,521193,3.3,72.6,79.3,76.1,114.09910583496094,80.0,30000.0,0.9368469715118408,37.4697047,126.9191013,3.25,관악구,아파트,2011-06-01,2042.7951874087428,3255.0286977190563,221.19803681572375
13,18000,84.03,419048,3.3,72.6,79.3,76.1,114.46012878417967,80.0,30842.86,0.9332485198974608,37.5971492,127.0819073,3.25,중랑구,아파트,2011-06-01,256.02568987591127,1952.8151420090742,188.21947084160746
16,29000,114.76,674828,3.3,72.6,79.3,76.1,113.00199127197266,80.0,41960.0,0.831818163394928,37.5294308,127.1127416,3.25,송파구,아파트,2011-06-01,975.1741589560637,1943.3233220133802,324.79026424812207
-1,28000,84.92,359109,3.3,72.6,79.3,76.1,114.19934844970705,80.0,54600.0,0.9013901948928832,37.5809438,127.0610762,3.25,동대문구,아파트,2011-06-01,491.7197088606886,290.7939672542624,125.95954505056598
11,29000,84.9,384129,3.3,72.6,79.3,76.1,112.76580047607422,80.0,64600.0,1.0900778770446775,37.543481,126.955738,3.25,마포구,아파트,2011-06-01,723.0090019746929,697.3199106322639,332.01455860883107
14,28000,84.88,236688,3.3,72.6,79.3,76.1,114.51138305664062,80.0,68000.0,0.8871239423751831,37.5233236,126.9575763,3.25,용산구,아파트,2011-06-01,1419.56617751686,2087.588052476732,694.6609774019716
7,19500,59.96,299533,3.3,72.6,79.3,76.1,114.36614227294922,80.0,37400.0,1.13749897480011,37.5689288,127.0436944,3.25,성동구,아파트,2011-06-01,249.3971475648019,1286.0028288411581,153.17742621140135
15,8500,40.02,362400,3.3,72.6,79.3,76.1,113.80680084228516,80.0,19558.33,1.4650964736938477,37.6734363,127.0480832,3.25,도봉구,아파트,2011-06-01,942.899612993813,3096.30489280767,394.0944446013376
30,21500,54.11,427110,3.3,72.6,79.3,76.1,113.787841796875,80.0,57710.0,1.4674384593963623,37.5126077,127.0140026,3.25,서초구,아파트,2011-06-01,278.55979438315336,1573.8296133628035,424.93749505210883
8,21000,59.83,521193,3.3,72.6,79.3,76.1,114.46012878417967,80.0,48433.33,0.9336698055267334,37.4897675,126.95062,3.25,관악구,아파트,2011-06-01,622.7488138976516,916.9381126421675,286.1868935159953
0,27000,114.98,486546,3.3,72.6,79.3,76.1,112.37483215332033,80.0,56230.33,1.2041559219360352,37.5611803,127.1716648,3.25,강동구,아파트,2011-06-01,508.21931047887244,5849.344460417037,450.9323594342319
24,17000,55.02,494724,3.3,72.6,79.3,76.1,114.26666259765624,80.0,66150.0,1.149134874343872,37.5161905,126.8703376,3.25,양천구,아파트,2011-06-01,838.0541932224096,1808.456491991108,237.2451761660131
12,23000,59.97,128861,3.3,72.6,79.3,76.1,114.09841918945312,80.0,39500.0,0.9325836896896362,37.5581685,127.0178958,3.25,중구,아파트,2011-06-01,256.0956675423993,1840.6035578588194,167.57397227991478
28,55000,164.55,427110,3.3,72.6,79.3,76.1,113.00987243652344,80.0,111000.0,0.8367490172386169,37.4971388,126.9897389,3.25,서초구,아파트,2011-06-01,705.1842939918155,1406.628195538628,101.18557361061725
26,26000,65.34,494724,3.3,72.6,79.3,76.1,112.37205505371094,80.0,77825.0,1.20424485206604,37.5396031,126.8793393,3.25,양천구,아파트,2011-06-01,1737.8983712120314,2372.0483483446114,237.42368479909675
24,39000,127.21,494724,3.3,72.6,79.3,76.1,112.76602172851562,80.0,46733.33,1.028637409210205,37.5174035,126.8586826,3.25,양천구,아파트,2011-06-01,564.6505139186517,2099.1769623413547,323.5707233859261
3,60000,144.77,674828,3.3,72.6,79.3,76.1,114.46944427490234,80.0,88841.67,0.974464237689972,37.5205362,127.1061511,3.25,송파구,아파트,2011-06-01,216.71101311580412,2192.399145364177,213.1713584268973
23,15000,45.77,674828,3.3,72.6,79.3,76.1,114.25648498535156,80.0,33975.0,1.1617796421051023,37.4979382,127.1367276,3.25,송파구,아파트,2011-06-01,723.7768878749524,2464.2851247803837,116.3416887748586
7,38000,84.98,384129,3.3,72.6,79.3,76.1,114.46891021728516,80.0,53150.0,0.929420530796051,37.5482976,126.9519168,3.25,마포구,아파트,2011-06-01,94.96797856644777,692.4736086174164,301.56628174548257
8,22000,59.99,479088,3.3,72.6,79.3,76.1,114.42406463623048,80.0,35000.0,1.1099857091903689,37.6058388,127.0202503,3.25,성북구,아파트,2011-06-01,344.8743462325409,1175.2836227762975,222.33607508585845
13,25000,59.88,236688,3.3,72.6,79.3,76.1,113.00918579101562,80.0,73358.33,0.8338344097137451,37.5215846,126.9702868,3.25,용산구,아파트,2011-06-01,632.7171364568966,2229.6736845109185,407.6345880106879
10,9000,49.77,601411,3.3,72.6,79.3,76.1,114.1829071044922,80.0,19400.0,1.027418613433838,37.6631536,127.0785681,3.25,노원구,아파트,2011-06-01,493.2012412161605,2045.809474436343,238.85084865932245
11,18000,59.84,394875,3.3,72.6,79.3,76.1,112.36486053466795,80.0,32000.0,1.2040159702301023,37.5356641,126.8962218,3.25,영등포구,아파트,2011-06-01,597.6244222882963,2928.837334128624,244.8606216017088
28,25000,53.06,557563,3.3,72.6,79.3,76.1,113.69617462158205,80.0,87500.0,1.180098056793213,37.4888759,127.0716679,3.25,강남구,아파트,2011-06-01,992.5317850470989,4751.978581278539,227.23675918081747
6,26000,101.87,564602,3.3,72.6,79.3,76.1,113.83733367919922,80.0,47700.0,1.6284747123718262,37.5560685,126.8402308,3.25,강서구,아파트,2011-06-01,548.0723315324996,694.9132785490284,393.6450803462767
3,25000,59.94,128861,3.3,72.6,79.3,76.1,112.99313354492188,80.0,51000.0,0.9031658172607422,37.5709778,127.021434,3.25,중구,아파트,2011-06-01,603.7928020298568,1630.0253336368462,457.3311030751262
18,28500,118.25,396306,3.3,72.6,79.3,76.1,114.26597595214844,80.0,49204.17,1.1498805284500122,37.4896386,126.9759403,3.25,동작구,아파트,2011-06-01,606.8886042941348,787.5828932192444,172.67776072509454
28,26000,84.76,486546,3.3,72.6,79.3,76.1,114.19934844970705,80.0,58800.0,0.9013901948928832,37.5532944,127.1484591,3.25,강동구,아파트,2011-06-01,516.4724401413439,3947.5611099597168,140.01413807185884
18,20000,84.66,396306,3.3,72.6,79.3,76.1,114.26666259765624,80.0,49204.17,1.1489629745483398,37.4896386,126.9759403,3.25,동작구,아파트,2011-06-01,606.8886042941348,787.5828932192444,172.67776072509454
18,21000,59.84,396306,3.3,72.6,79.3,76.1,113.00987243652344,80.0,47100.0,0.8420829176902771,37.5072943,126.9247119,3.25,동작구,아파트,2011-06-01,858.322009240478,2858.9082199563522,273.99642194159145
13,14000,44.64,420803,3.3,72.6,79.3,76.1,114.26666259765624,80.0,20150.0,1.155908226966858,37.4893405,126.8892594,3.25,구로구,아파트,2011-06-01,667.7356115146243,2220.5488525940677,455.0808360496343
19,16500,84.79,521193,3.3,72.6,79.3,76.1,114.26688385009766,80.0,27466.67,1.1537771224975586,37.4730134,126.9150401,3.25,관악구,아파트,2011-06-01,1626.6706497409734,3477.1474898867878,341.2983432224304
0,17000,114.85,420803,3.3,72.6,79.3,76.1,114.2539291381836,80.0,32379.5,1.172113060951233,37.480149,126.8415694,3.25,구로구,아파트,2011-06-01,172.26323927720432,1675.9475948425077,422.0417372896267
28,20000,53.98,557563,3.3,72.6,79.3,76.1,114.51138305664062,80.0,64500.0,0.8878443241119385,37.4876225,127.0685038,3.25,강남구,아파트,2011-06-01,897.8912459958518,4620.427253721013,193.13360654201264
25,13500,40.86,299533,3.3,72.6,79.3,76.1,114.3445053100586,80.0,33433.33,1.178791046142578,37.5652954,127.0451834,3.25,성동구,아파트,2011-06-01,433.6606368534833,862.2627326068081,357.1847597871182
12,35000,187.12,674828,3.3,72.6,79.3,76.1,114.3445053100586,80.0,23625.0,1.179340124130249,37.5307499,127.1153,3.25,송파구,아파트,2011-06-01,769.7600860544311,1855.471571922275,100.80070093802377
4,29000,59.87,384129,3.3,72.6,79.3,76.1,114.20519256591795,80.0,52000.0,1.0274628400802612,37.5462717,126.9296859,3.25,마포구,아파트,2011-06-01,162.82470025886747,460.6594283526946,334.3990965473452
10,32000,114.99,236688,3.3,72.6,79.3,76.1,114.34483337402344,80.0,50400.0,0.9714066982269288,37.538296,126.955317,3.25,용산구,아파트,2011-06-01,546.3213900031085,838.2109201976002,415.47658355040767
23,33000,84.74,557563,3.3,72.6,79.3,76.1,114.26666259765624,80.0,78400.0,1.1525357961654663,37.4878517,127.0402271,3.25,강남구,아파트,2011-06-01,452.95594245628644,2132.5425461338505,316.05580601643356
13,22000,114.89,479088,3.3,72.6,79.3,76.1,114.26410675048828,80.0,36000.0,1.1505972146987915,37.6044075,127.0352786,3.25,성북구,아파트,2011-06-01,831.3732095201975,718.4765869714997,406.2100345933503
