Sell_Price,Sell_Count,JS_Price,JS_Count,CR,UR,LC_index,CA_index,TC_index,SDT_index,IR,Crime_Rates,Total_Pop,Univ_Counts,Park_Counts,School_Counts,Subway_Counts
21032.35,34,13991.89,37,66.53,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,129204,2.0,4,31,23
19033.51,94,10430.28,109,54.8,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,415245,1.0,6,48,8
49610.61,33,18356.63,196,37.0,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,554870,1.0,7,77,21
19385.24,90,14236.25,160,73.44,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,484742,0.0,7,60,14
15316.48,179,8669.67,122,56.6,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,338041,1.0,4,34,3
14754.65,199,10308.07,228,69.86,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,561431,2.0,9,80,9
18578.06,98,11528.38,148,62.05,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,517095,1.0,2,55,4
20836.01,105,13772.97,148,66.1,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,366312,3.0,2,42,11
15632.04,71,9900.0,100,63.33,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,422946,3.0,4,54,7
18061.86,59,9707.79,77,53.75,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,239085,0.0,4,33,1
17547.52,101,10437.14,70,59.48,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,594568,7.0,2,93,13
15751.27,276,8217.2,93,52.17,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,359554,1.0,6,46,3
14386.92,52,10818.18,44,75.19,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,357595,5.0,4,47,6
21288.27,98,12746.94,196,59.88,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,397899,3.0,7,44,12
16319.77,129,11717.21,215,71.8,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,380669,3.0,5,45,16
18224.48,77,10589.42,104,58.11,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,308639,9.0,4,40,5
29184.82,56,20512.76,196,70.29,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,427540,3.0,6,50,12
26297.96,26,11334.67,75,43.1,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,295034,2.0,5,41,14
16789.51,81,10760.16,123,64.09,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,475852,7.0,3,60,9
22687.45,106,14440.56,519,63.65,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,669058,1.0,7,89,28
16039.29,98,10466.94,183,65.26,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,492793,0.0,5,64,5
14471.79,53,10733.87,62,74.17,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,387175,0.0,5,44,11
48551.09,32,16137.78,90,33.24,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,235931,2.0,2,34,10
15258.11,244,9443.17,278,61.89,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,489536,1.0,7,66,13
21557.76,49,16107.14,70,74.72,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,161487,6.0,12,36,15
20954.23,26,14577.14,35,69.57,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,129204,2.0,4,31,23
17549.72,104,11465.91,88,65.33,2.8,75.0,81.7,79.2,116.9553327,2.75,1.5488460135849778,415245,1.0,6,48,8
99084.38,32,18179.87,159,18.35,2.9,75.3,82.1,79.4,109.2525068,2.75,1.5488460135849778,554870,1.0,7,77,21
