Building_Age,JS_Price,JS_BA,Population,UR,LC_index,CA_index,TC_index,SDT_index,HSP_index,Sell_Price,Crime_Rates,IR,Region_Name,Building_Use,YearMonth,Shortest_Distance_to_Subway,Shortest_Distance_to_School,Shortest_Distance_to_Univ,Shortest_Distance_to_Park
29,26000,84.33,306663,3.7,85.5,90.8,88.1,119.8792487,84.3,35500.0,1.12467817,1.5,서대문구,아파트,201601,738.0524077702877,86.3399333746869,1328.798438595037,1442.9040796416955
11,45000,84.98,373359,4.5,82.5,88.1,85.4,116.8157424,78.6,58325.0,1.64356611,2.0,영등포구,아파트,201502,595.7222242841049,231.08171894865853,2639.9057583614294,1215.2516788718497
21,45000,59.89,387858,3.4,102.6,101.3,100.8,128.8196959,158.1,77500.0,0.796868308,0.5,동작구,아파트,202011,471.1793081608649,200.79861729057814,473.187697458363,478.66530788406425
24,16500,62.1,594568,3.5,74.3,80.8,78.0,114.45926666259766,76.2,20078.57,0.9786381721496582,3.25,노원구,아파트,201204,476.1927652262219,186.50907159466976,232.77042189190882,1034.4225404810102
28,47000,72.75,475845,3.3,88.3,93.1,89.9,115.0485437,91.6,75125.0,0.853386462,1.25,양천구,아파트,201610,254.78599283409704,351.610380889721,1565.8275462935924,871.8368566349905
10,10000,30.97,229055,4.5,79.2,85.6,82.7,121.038496,75.7,19400.0,1.520122922,2.5,용산구,오피스텔,201402,431.9645655022429,233.88303529119213,879.6967669720157,1181.3000580143046
39,68000,160.46,429232,3.7,93.4,97.6,93.6,100.0761035,103.0,168000.0,1.078594039,1.5,서초구,아파트,201801,1227.5947104114812,169.94902074816844,975.6064460799624,2130.7302009778737
12,33000,84.38,381707,3.9,75.7,82.4,79.9,110.3919781,72.7,52500.0,0.903416097164154,2.75,영등포구,아파트,201302,445.84043890062753,129.63796625979464,2907.960434696888,1373.7274660627313
0,35000,84.98,591554,3.8,91.5,96.1,91.8,108.524735,95.3,60808.29,0.844218297,1.25,강서구,아파트,201706,693.5996114252523,241.53532027573021,2370.1878078996624,2379.7847511711493
24,40000,59.9,500104,2.7,110.5,110.3,113.9,85.35947712,177.57220458984375,49000.0,0.6484387516975403,3.5,노원구,아파트,202306,371.31929609225335,198.65735048562118,1686.343803009671,1944.8413758762415
35,120000,245.2,561070,3.9,79.4,85.9,83.0,120.2775291,76.0,206125.0,1.517021284,2.5,강남구,아파트,201403,571.5975115732438,234.1727705305872,1457.8276847372958,796.0668311433624
15,8000,59.94,362400,3.3,72.7,79.5,76.5,114.3445053100586,80.1,26000.0,1.1832668781280518,3.25,도봉구,아파트,201107,762.9855307203854,402.7275566757066,2048.1934878363495,398.5955809226319
27,19000,39.69,650062,3.1,88.7,93.6,90.1,114.6954987,91.8,26560.0,0.915863845,1.25,송파구,아파트,201611,849.5859650970409,576.895800125278,3245.944088403156,636.0317095148947
29,21500,46.26,656198,4.5,93.9,98.0,94.1,94.7869102,106.1,43858.33,0.862203362,1.5,송파구,아파트,201803,849.5859650970409,576.895800125278,3245.944088403156,636.0317095148947
7,34000,68.16,230452,4.5,93.9,98.0,94.1,94.7869102,106.1,43850.0,1.296349514,1.5,금천구,아파트,201803,1059.928819516536,152.47081501650487,3851.397579590667,900.3763860902552
8,35000,108.82,674828,3.3,72.7,79.5,76.5,114.35963439941406,80.1,45000.0,1.1384717226028442,3.25,송파구,아파트,201107,690.5775279185403,331.6353109040605,2420.6161909203693,466.3341432581197
19,22000,59.76,410609,4.0,82.9,88.1,85.7,120.9302326,79.4,23781.25,1.240504515,1.75,중랑구,아파트,201503,531.2069556975817,121.97546653170656,1427.1733856630374,526.530948258121
6,37000,84.94,419625,4.0,82.9,88.1,85.7,120.9302326,79.4,52740.91,1.241960036,1.75,구로구,아파트,201503,602.4765075010959,213.7125923468059,1213.1329012810295,643.058320563827
27,17000,83.97,420803,3.0,72.8,79.7,76.9,114.47366333007812,80.0,32500.0,1.1670644283294678,3.25,구로구,아파트,201109,803.4197879719699,175.58631300711974,1677.7754159964643,2082.5395450569686
6,70000,158.24,427110,2.9,72.9,79.9,77.3,113.79940032958984,78.6,123000.0,1.4616072177886963,3.25,서초구,아파트,201111,137.1385903990546,223.41299596435724,947.3131756772032,1038.3097940847213
23,15000,58.65,572940,3.1,85.2,90.7,87.4,122.7862254,84.4,16777.78,0.887204028,1.5,노원구,아파트,201510,351.3552501378968,180.07112891467082,384.9937016244685,1189.0182935006635
9,27000,84.97,490515,4.5,82.5,88.1,85.4,116.8157424,78.6,26500.0,0.944132055,2.0,은평구,아파트,201502,432.57818183623135,159.91279569592498,2902.4265643193276,378.15939342727535
15,51450,84.64,432206,3.7,101.8,100.6,100.6,125.0181028,155.2,91375.0,0.574200995,0.5,성북구,아파트,202010,439.67226330423216,226.3341905630468,638.028314738503,1789.107935234702
32,58000,83.06,662838,4.1,98.6,101.0,99.5,109.6879536,134.6,201375.0,0.80275876,1.25,송파구,아파트,202002,558.2360098129598,228.86277066305811,528.6084446140628,1243.406525696159
7,17000,28.84,427540,2.9,74.5,81.2,78.8,110.8477666,73.2,23000.0,1.4630413055419922,3.0,서초구,아파트,201209,722.1913959129544,306.9307152526868,1250.9407723515758,869.6096540770233
19,35000,59.82,228299,3.8,106.9,103.8,103.4,117.2338885,177.7,62800.0,0.995953302,0.5,금천구,아파트,202106,2349.599616536943,412.8310450932501,4636.018017534899,1746.1146474099028
21,52500,84.99,396843,3.2,107.1,104.0,103.7,119.982699,181.7,139750.0,0.827708037,0.5,구로구,아파트,202107,536.5697121256609,148.36421663805743,1779.5985618599932,1359.5728054545143
15,22000,31.38,365392,4.1,98.3,101.4,99.3,112.3004354,132.7,29500.0,0.965804042,1.25,마포구,오피스텔,202001,252.11488596064018,303.1059833519896,954.8397579566769,705.1247117851368
27,15000,45.77,543267,3.7,94.3,98.5,94.9,86.26331811,108.6,36875.0,0.730990952,1.5,노원구,아파트,201806,553.959854900951,153.76069477550726,1345.6117982867102,1862.2141846409168
9,21000,84.62,412013,3.1,76.8,83.2,80.8,111.1824015,73.5,29500.0,0.9070704579353333,2.5,중랑구,아파트,201306,1387.7523478017054,395.31123581722983,1578.9036198849096,1276.3409145710712
35,26000,58.01,500104,2.9,109.4,109.5,113.1,72.49019608,148.3,46500.0,0.8064895868301392,3.5,노원구,아파트,202303,966.7265753057451,221.62018005692482,1757.949999539671,1783.5687053300144
2,64000,84.97,566839,2.7,109.8,110.3,113.7,82.88235294,152.8,120500.0,0.7369099855422974,3.5,강서구,아파트,202305,0.0,809.6690987218409,2549.0640336009988,864.1971379304068
8,25000,84.57,479088,3.0,72.8,79.7,76.9,114.3445053100586,80.0,42266.67,1.1793909072875977,3.25,성북구,아파트,201109,295.17568136433255,148.26537286090857,613.9790042062157,978.9507876395022
20,32500,84.72,431427,3.9,95.7,99.7,97.9,83.64705882,122.2,53833.33,0.632663653,1.5,성북구,아파트,201907,453.7537986858226,370.4993643440005,865.1448628418127,1152.7467827195428
11,29000,84.96,464356,4.5,79.2,85.6,82.7,121.038496,75.7,38160.0,0.967726347,2.5,성북구,아파트,201402,344.5426953430517,221.94947272147817,1174.4370698459882,1119.327824475701
13,39000,59.7,432108,3.2,94.7,98.6,96.1,91.40030441,120.6,56500.0,0.679492592,1.75,성북구,아파트,201811,399.1039042569992,121.66666321575697,307.61964570938716,819.0635044633938
29,60000,83.06,651722,3.6,92.2,96.5,92.3,101.8534863,98.0,146666.67,0.830784313,1.25,송파구,아파트,201708,558.2360098129598,228.86277066305811,528.6084446140628,1243.406525696159
12,35000,82.86,379968,4.5,82.5,88.1,85.4,116.8157424,78.6,44450.0,1.469558254,2.0,마포구,아파트,201502,570.8551217753607,76.91482021826849,438.15120197437574,810.5366459839171
7,54500,84.83,658553,3.5,79.9,86.1,83.7,109.8478066,75.7,86630.0,1.191436661,2.5,송파구,아파트,201406,536.9477001206975,24.176463210273766,3817.5182980863883,838.6331507654984
29,41000,71.37,475845,3.2,89.1,94.0,90.3,112.5772286,91.2,96500.0,0.853386462,1.25,양천구,아파트,201612,686.6997605051939,189.2093372136842,2113.017029024303,1282.8199408586265
4,10850,59.94,480432,3.8,83.9,88.2,86.2,119.8121646,81.4,57916.67,0.925952435,1.5,양천구,아파트,201506,1986.3681451161865,174.91805676897226,2239.8857541263897,1209.3091849320713
6,20000,35.98,571614,4.9,104.3,101.6,101.7,126.2853005,168.7,22000.0,0.671992935,0.5,강서구,연립다세대,202102,485.5899674466691,475.55503889604336,2604.3363346053325,2453.3976785450623
11,11000,26.62,503853,3.8,83.9,88.2,86.2,119.8121646,81.4,14825.0,1.199362608,1.5,관악구,오피스텔,201506,276.4579981372964,538.5074025762332,2102.5267257375876,1098.3189084254286
7,24000,84.51,517095,2.9,75.3,82.1,79.4,109.2525068,72.1,44750.0,0.9076127409934998,2.75,관악구,아파트,201212,525.4817478777765,451.01430410314174,2021.4267545533216,1295.768378090106
14,20000,59.74,674828,2.9,72.9,80.0,77.1,114.47366333007812,79.4,42333.33,1.2776890993118286,3.25,송파구,아파트,201110,97.68546601800058,122.82437217428281,3639.5059849477343,956.9108532773405
15,13000,28.45,587369,3.9,95.7,99.7,97.9,83.64705882,122.2,17500.0,0.823035638,1.5,강서구,오피스텔,201907,1733.00812914417,386.72802347765656,1161.4992295591217,29.148711828638053
17,11000,49.92,594568,3.1,74.5,81.5,78.5,102.461258,74.2,14400.0,0.8908103704452515,3.0,노원구,아파트,201207,524.4329039622912,116.88002951334445,683.8626466588711,2037.6004022110292
13,52500,84.98,433809,3.3,93.1,97.2,93.3,100.1902588,100.9,64250.0,0.967619601,1.5,강동구,아파트,201712,1229.7795549064795,158.23301206452456,3174.1465366879984,998.592501614834
1,35000,59.26,353271,3.9,86.1,91.2,88.8,114.5348837,84.8,40786.0,1.430245308,1.5,광진구,아파트,201604,783.9741529366963,287.1423611172167,1183.1095067745207,866.4410451985478
24,1500,49.94,420803,3.3,72.6,79.3,76.1,114.32194519042967,80.0,20230.0,1.1976053714752195,3.25,구로구,아파트,201106,1092.0424181875974,376.4746585261397,1246.5157140470685,2008.5776736574142
8,37000,84.81,403885,3.0,81.4,86.6,84.9,115.7564906,77.5,52950.0,0.92281419,2.0,동작구,아파트,201411,692.5876848214374,145.136544046739,2866.072823320362,290.5842813209056
7,31000,84.9,380669,3.5,73.1,79.9,77.7,114.26666259765624,78.0,58400.0,1.1527498960494995,3.25,마포구,아파트,201201,2179.0891978439918,211.4622724455043,3448.604636816898,747.9968487361045
26,70000,84.73,530126,4.1,98.6,101.0,99.5,109.6879536,134.6,160000.0,1.352069184,1.25,강남구,아파트,202002,843.0509317688374,487.1017090984956,5496.8216846405385,393.8688309073891
20,28500,59.73,591554,3.6,92.2,96.5,92.3,101.8534863,98.0,41300.0,0.844218297,1.25,강서구,아파트,201708,1696.2350848738408,262.0573201272546,1106.671870932495,358.6828219361798
4,28500,38.28,493055,3.0,96.9,100.5,98.7,99.98039216,127.1,29500.0,1.02989558,1.25,관악구,연립다세대,201910,611.0246786591493,120.08268834091704,2892.3260039044244,803.318624706056
3,15200,11.48,383496,4.1,107.6,107.0,106.7,91.8781238,181.5,15500.0,0.9852739572525024,1.25,중랑구,연립다세대,202201,267.0411206970252,228.77846958936766,1827.8759042836557,1664.9987784381879
15,31000,84.97,337404,4.6,93.6,97.8,93.9,99.543379,104.8,40000.0,0.65827794,1.5,도봉구,아파트,201802,834.6672506252692,353.21302942442827,3950.588676063365,900.265210557872
27,45000,84.94,312179,2.9,108.9,108.5,109.7,91.34948097,173.2,62166.67,1.239694356918335,2.25,도봉구,아파트,202207,386.0812796119028,156.85682252463243,4351.718931572985,427.3171498245783
11,22500,59.85,494724,2.9,72.9,80.0,77.1,112.37483215332033,79.4,35000.0,1.2017995119094849,3.25,양천구,아파트,201110,1032.4416348209338,144.61005284494956,1925.4324397000676,581.392245320517
11,13000,31.37,461499,4.5,82.5,88.1,85.4,116.8157424,78.6,15000.0,1.131828689,2.0,강동구,오피스텔,201502,553.4342346628922,700.628240983747,2224.361597809388,564.4475444315005
21,29000,59.78,425410,4.7,95.0,98.7,96.9,69.88235294,117.1,77000.0,0.911464838,1.75,강동구,아파트,201902,583.5781086984231,120.8086599762438,1389.2494034955719,1401.7490383270087
21,46000,59.96,335066,3.2,107.1,104.0,103.7,119.982699,181.7,81700.0,0.840610671,0.5,동대문구,아파트,202107,581.9405473883545,417.42295780728267,1566.5218094177033,677.4386080098293
33,35000,65.1,455764,3.9,95.7,99.7,97.9,83.64705882,122.2,117083.33,0.695242113,1.5,양천구,아파트,201907,1302.4433017886022,181.05928390671494,3057.971457842949,745.3807294521824
10,46000,84.99,299248,2.8,107.1,104.8,105.2,108.2660515,188.5,101750.0,0.760502771,0.75,강북구,아파트,202110,1113.383910393513,238.96902412223716,449.40923083476616,1600.173941996522
13,19000,59.13,357538,3.3,80.5,86.6,84.2,111.5487914,76.4,35110.0,1.15938871,2.25,동대문구,아파트,201408,1376.5111321590005,256.0166220574482,653.2865353199111,613.3593050226895
21,43000,84.96,484197,2.7,107.1,104.3,104.5,119.8385236,187.8,105500.0,0.889780538,0.75,관악구,아파트,202109,374.3068827849855,140.5104255398499,718.6997657948579,404.4182557398221
24,45000,158.71,669058,4.2,73.6,80.4,77.8,113.80935668945312,77.7,73662.5,1.4629279375076294,3.25,송파구,아파트,201202,364.01876452552034,271.16053325477674,3751.75471587336,1195.4682549014092
13,31000,84.89,319965,3.4,91.8,96.3,92.0,107.9063604,97.8,34830.43,1.034444912,1.25,강북구,아파트,201707,1709.5968397112715,253.21715690626445,730.0428326477011,951.0763316846259
6,45000,84.88,432206,4.3,99.0,98.5,99.8,112.9172714,140.0,80875.0,0.574200995,0.5,성북구,아파트,202006,895.5500071653404,421.98306769289167,977.8207570232445,483.4097196704712
9,40000,84.99,316094,3.5,94.7,98.5,95.7,94.44444444,122.4,55000.0,1.064366784,1.5,강북구,아파트,201810,781.0864590962043,242.37888649094958,738.6366824730588,327.01483496448
10,39000,84.93,303057,4.5,94.8,99.0,96.7,78.90196078,117.9,61210.0,0.910663395,1.75,서대문구,아파트,201901,970.8174981490472,428.2655762105262,870.1336009158182,1105.6959283998187
28,15750,47.52,423950,4.0,95.6,99.5,97.7,76.35294118,119.6,11600.0,1.273709685,1.75,서초구,오피스텔,201906,958.1011043383709,495.3742445450153,545.3504712837403,1729.3680223217966
11,33000,50.14,409495,3.7,89.5,94.6,90.5,108.6054722,91.0,27800.0,1.108572127,1.25,구로구,아파트,201701,819.3566532389881,89.99032232069621,2506.7458612682003,2170.427905725646
12,14106,59.91,657101,2.8,109.4,110.0,113.4,76.69281046,150.7,93000.0,0.825359582901001,3.5,송파구,아파트,202304,500.1920673208377,581.2403963023457,3615.800203572023,525.9513994116899
24,41000,84.72,429142,2.7,110.5,110.3,113.9,85.35947712,177.6202850341797,70700.0,0.8693049550056458,3.5,성북구,아파트,202306,453.7537986858226,370.4993643440005,865.1448628418127,1152.7467827195428
9,21000,26.82,652993,4.1,107.6,107.0,106.7,91.8781238,181.5,22155.56,0.8166757225990295,1.25,송파구,오피스텔,202201,660.3834350552104,717.1015596789507,4499.849668590451,934.4365492607631
10,16000,59.87,489536,4.2,73.6,80.4,77.8,114.48487854003906,77.7,25800.0,0.979989528656006,3.25,은평구,아파트,201202,79.75165310634372,375.3194809837996,886.6721470571784,1575.1470152437382
22,42000,49.95,446398,4.0,105.6,103.4,102.7,109.7212165,170.8,64000.0,0.669275695,0.5,양천구,아파트,202104,633.2422742337408,149.07372914236518,1948.7540813876549,559.0622332499205
30,67000,95.21,475845,3.5,87.1,92.6,89.3,115.8765653,88.0,105782.35,0.853386462,1.25,양천구,아파트,201607,1245.6041286375068,380.5311235172233,2882.6265454431295,511.925112168606
34,34000,54.81,433809,3.2,92.8,97.0,92.8,103.1332745,99.4,65913.64,0.967619601,1.25,강동구,아파트,201710,515.8674500998412,140.32073641769134,3956.7728602453503,332.6624661508648
33,31040,65.16,445082,3.6,86.4,91.7,89.0,115.2504472,85.5,57818.18,0.994936127,1.5,강동구,아파트,201605,661.795888795942,125.19118076877366,4886.458014786568,786.6421346533871
16,37000,84.97,543267,3.7,94.3,98.5,94.9,86.26331811,108.6,54600.0,0.730990952,1.5,노원구,아파트,201806,1178.7193781265753,262.6758692293272,813.3345952823463,2246.1753632537366
27,19500,54.02,565244,3.1,88.7,93.6,90.1,114.6954987,91.8,26975.0,0.795326429,1.25,노원구,아파트,201611,599.574339789688,212.38065315117484,878.263894092489,2127.508011713062
20,10000,44.1,587991,3.1,76.8,83.2,80.8,111.1824015,73.5,15750.0,1.4168001413345337,2.5,노원구,아파트,201306,435.6331136008179,185.15894612562178,1375.6209711042422,2298.012898778912
8,23000,59.77,471766,2.7,77.7,83.8,81.4,120.3941338,74.3,38687.5,1.4161171913146973,2.5,성북구,아파트,201309,630.0354416828181,236.3685719076125,423.26998970525614,1870.4914095928066
13,19000,59.99,357193,3.5,75.9,82.4,80.1,115.1916058,73.4,28600.0,1.52621591091156,2.75,동대문구,아파트,201303,854.1314649002364,454.33154010228054,904.7567537057288,1556.131205219333
35,30000,50.03,364219,3.5,107.3,106.2,106.3,94.65590158,182.5,105000.0,0.934811427,1.0,마포구,아파트,202112,762.2858713945817,178.96898175370842,2080.1109806349255,765.1299427902052
3,19000,38.07,394293,3.1,96.3,100.2,98.5,95.90196078,125.2,21333.33,1.061628162,1.5,중랑구,연립다세대,201909,361.4085365775904,102.32004478783358,607.2716571728454,445.7390124616844
29,21000,84.67,658553,3.4,78.9,85.3,82.5,120.5908684,75.0,54166.67,1.191436661,2.5,송파구,아파트,201401,1042.321912843867,516.9221647402334,3075.517670159124,614.2938454581165
37,55000,148.06,651722,4.9,90.0,94.9,90.7,108.4289497,91.0,91612.5,0.830784313,1.25,송파구,아파트,201702,532.5470831637465,197.47342024018863,1794.8660218127102,1116.706439791532
33,25000,71.64,446398,4.0,105.6,103.4,102.7,109.7212165,170.8,145500.0,0.669275695,0.5,양천구,아파트,202104,254.78599283409704,351.610380889721,1565.8275462935924,871.8368566349905
18,30000,84.6,572940,3.7,83.7,88.0,86.0,120.3488372,80.9,39000.0,0.887204028,1.75,노원구,아파트,201505,551.9274643890024,190.97675070285084,697.4108643199856,1731.1136063469594
1,21000,43.4,431841,3.2,76.1,82.6,80.3,114.3446379,73.7,30780.0,0.960416615009308,2.75,서초구,연립다세대,201304,304.22562957961907,469.2044180111035,656.970649473975,1632.0350000272635
24,41000,59.4,300991,4.5,93.9,98.0,94.1,94.7869102,106.1,95000.0,0.776394081,1.5,성동구,아파트,201803,929.7592412953006,174.36147611095612,1854.8492196894113,378.1012488975898
17,18000,59.34,587991,2.7,77.7,83.8,81.4,120.3941338,74.3,26907.14,0.9614421725273132,2.5,노원구,아파트,201309,544.5943959352757,150.87514851500526,1134.0830215459932,2138.2178497357527
13,17000,25.35,302243,2.4,109.4,109.2,110.8,85.52102866,164.0,17885.71,0.7519170641899109,2.5,서대문구,오피스텔,202209,341.2823777898888,136.4819179967528,257.56604915830644,804.1961816527628
39,20000,49.75,228342,3.1,100.4,99.3,100.2,120.7096307,151.9,53600.0,1.048278088,0.5,금천구,아파트,202008,3860.677166310101,52.93765868239877,5841.283645259135,569.1286666582947
12,25000,59.92,543267,3.7,94.3,98.5,94.9,86.26331811,108.6,37575.0,0.730990952,1.5,노원구,아파트,201806,507.59648748116103,117.8142485575747,260.2465380697091,1704.8234760907874
36,19400,59.22,504265,3.0,108.4,107.8,108.5,94.39638601,180.4,84166.67,0.6968849897384644,1.75,노원구,아파트,202205,864.8238238316717,483.5025047869395,742.6137336386188,2183.3052308086976
24,15000,39.7,504265,2.4,109.7,109.4,111.3,78.9646397,156.1,42200.0,0.8110148310661316,3.0,노원구,아파트,202210,1173.645189430121,329.9972349759853,3597.2666664410995,1175.4718424107893
5,16500,25.48,366806,3.4,98.0,101.1,99.1,112.0392157,131.7,20825.0,1.254647924,1.25,마포구,오피스텔,201912,2216.762190386295,239.9029719855298,3383.866511540003,929.7434438320893
12,14402,59.9,458953,2.9,109.4,109.5,113.1,72.49019608,148.3,76600.0,0.6720249056816101,3.5,강동구,아파트,202303,747.4289030851047,293.0626659779786,5348.5726331059295,1064.9081715433156
20,39000,59.97,351919,3.3,92.4,96.9,92.6,102.4271845,98.3,53828.57,1.247925049,1.25,광진구,아파트,201709,357.99415105895423,123.77178385441455,1704.3329899983203,1698.2318784393938
10,29000,84.95,295034,2.9,75.3,82.1,79.4,109.2525068,72.1,53000.0,1.027000904083252,2.75,성동구,아파트,201212,996.1941188721854,175.98444360387262,1938.8819757022366,418.9118689177198
4,75000,128.81,587369,3.0,95.9,100.0,98.2,92.76470588,123.8,90500.0,0.823035638,1.5,강서구,아파트,201908,497.55822809831557,571.5967278174767,511.5504022667459,933.4929396419668
10,35000,59.97,431427,3.0,95.9,100.0,98.2,92.76470588,123.8,68000.0,0.632663653,1.5,성북구,아파트,201908,757.9596216897127,403.5472825018894,1158.098797007222,588.5160561106886
18,30000,84.85,669058,4.2,73.6,80.4,77.8,113.00987243652344,77.7,50500.0,0.8367490172386169,3.25,송파구,아파트,201202,578.4487313955599,237.24651399477256,1447.1725260437506,841.0996823460209
13,30000,84.67,468983,3.3,93.1,97.2,93.3,100.1902588,100.9,39000.0,0.817232189,1.5,양천구,아파트,201712,386.741631525045,110.30517450192806,2724.2280869768247,801.1847509705515
2,15000,19.97,587369,3.4,98.0,101.1,99.1,112.0392157,131.7,22000.0,0.823035638,1.25,강서구,오피스텔,201912,1151.4758883186737,513.7640483346735,1801.4354391346744,1686.8613745067444
16,40300,139.08,543267,4.1,93.8,98.1,94.4,89.53576865,107.4,52426.92,0.730990952,1.5,노원구,아파트,201804,1178.7193781265753,262.6758692293272,813.3345952823463,2246.1753632537366
27,15000,60.5,572940,3.4,84.4,89.2,86.8,120.0805009,83.2,27203.12,0.887204028,1.5,노원구,아파트,201508,966.7265753057451,221.62018005692482,1757.949999539671,1783.5687053300144
8,47000,103.71,492793,3.7,73.9,80.5,77.9,114.29422760009766,77.1,63166.67,0.9644511938095092,3.25,양천구,오피스텔,201203,1032.953264936748,338.9790955589766,2759.1009273736186,616.7660275863501
8,16000,41.24,235931,2.8,74.7,81.3,79.0,109.2980857,73.1,19000.0,1.5402798652648926,2.75,용산구,오피스텔,201210,473.8438346286865,288.39299324964867,996.1165277598153,296.1184685281385
4,25000,59.98,421109,3.9,79.4,85.9,83.0,120.2775291,76.0,44750.0,1.178874327,2.5,구로구,아파트,201403,483.97586135662357,510.27306588617296,1063.094476177318,1461.4248413214011
19,46000,84.74,218821,3.0,96.9,100.5,98.7,99.98039216,127.1,115000.0,1.351224586,1.25,용산구,아파트,201910,1401.890362265082,120.77529618813827,659.8316042321198,1565.8812731022758
28,39500,65.85,439368,3.3,88.3,93.1,89.9,115.0485437,91.6,70683.33,1.105039681,1.25,서초구,아파트,201610,469.6827659742253,283.70914489939867,763.7257262252874,826.8161913521424
25,35000,79.61,554870,2.9,75.3,82.1,79.4,109.2525068,72.1,63500.0,0.903978168964386,2.75,강남구,아파트,201212,600.2630720877426,263.40460090567734,4087.727794709484,1552.883994483629
4,25000,59.85,384129,3.8,72.0,78.2,74.2,112.76580047607422,81.2,41600.0,1.075102686882019,2.75,마포구,아파트,201101,624.398114354534,401.9685760288672,824.5017801521855,442.6859513770372
8,70000,71.58,662838,4.3,99.0,98.5,99.8,112.9172714,140.0,123295.65,0.80275876,0.5,송파구,아파트,202006,788.6529449543475,153.78702486127622,2116.8135138500315,1103.4857969910418
41,14000,47.58,369595,3.6,92.2,96.5,92.3,101.8534863,98.0,23000.0,1.368126641,1.25,마포구,아파트,201708,512.4010433550955,165.28627684915463,2356.3619522334893,1577.1408306873113
22,77000,59.46,446398,4.0,105.6,103.4,102.7,109.7212165,170.8,112000.0,0.669275695,0.5,양천구,아파트,202104,840.4135653220164,128.4189037787075,2890.380070103747,1058.6238232954001
35,42000,84.95,662838,4.3,99.0,98.5,99.8,112.9172714,140.0,142666.67,0.80275876,0.5,송파구,아파트,202006,1038.531425905256,296.2175037898138,1838.793065910367,1184.4004158157038
35,73500,95.74,446398,3.2,107.1,104.0,103.7,119.982699,181.7,162500.0,0.669275695,0.5,양천구,아파트,202107,1195.9238525262665,199.61454868802653,2232.271683148663,311.95793157651667
37,25358,50.03,365111,2.7,111.1,110.0,113.8,87.94771242,184.79074096679688,99169.23,0.6710959672927856,3.5,마포구,아파트,202307,762.2858713945817,178.96898175370842,2080.1109806349255,765.1299427902052
7,47000,139.56,127872,3.0,76.4,82.8,80.6,112.5114574,73.9,62750.0,1.262312650680542,2.5,중구,아파트,201305,508.1751839339451,352.00179641754875,739.2247489760135,579.8044473512355
5,41000,59.97,674828,2.9,72.9,79.9,77.3,114.36483764648438,78.6,101942.86,1.182462215423584,3.25,송파구,아파트,201111,294.3919116293738,32.82485291976096,3424.927556729099,356.81556670605016
16,33500,84.97,228342,3.4,102.6,101.3,100.8,128.8196959,158.1,52980.0,1.048278088,0.5,금천구,아파트,202011,4001.054614446633,223.13125459573274,4734.909076739557,1315.0588639138168
8,29000,59.98,455617,4.5,82.5,88.1,85.4,116.8157424,78.6,43200.0,0.884657978,2.0,성북구,아파트,201502,183.7607925630051,176.81227418490892,963.0300816863725,859.3641901520253
34,85000,99.39,662838,4.0,99.6,98.8,100.0,117.4511224,147.2,325000.0,0.80275876,0.5,송파구,아파트,202007,518.0381676965383,284.4201581021473,3918.1510395162413,249.8353959700742
29,24000,53.82,475845,3.6,86.4,91.7,89.0,115.2504472,85.5,80715.62,0.853386462,1.5,양천구,아파트,201605,686.6997605051939,189.2093372136842,2113.017029024303,1282.8199408586265
18,19425,33.69,393517,2.1,109.0,109.0,110.3,87.67781622,167.9,15827.27,0.607600212097168,2.5,구로구,오피스텔,202208,262.00461925802864,325.98005223228546,2183.3432310460034,1997.8904011751165
30,34000,59.39,512274,5.7,103.8,101.3,101.4,131.173063,166.4,68480.0,0.665118284,0.5,노원구,아파트,202101,553.959854900951,153.76069477550726,1345.6117982867102,1862.2141846409168
0,34000,57.16,353271,3.2,89.1,94.0,90.3,112.5772286,91.2,43000.0,1.430245308,1.25,광진구,연립다세대,201612,354.6762313527245,328.0260819594982,805.4934865209755,1601.6981850638563
2,18312,59.86,415281,3.5,87.1,92.6,89.3,115.8765653,88.0,44864.29,1.193505338,1.25,구로구,아파트,201607,1793.024053981386,477.5919041856599,510.83201132362575,558.6377624841151
20,48000,59.33,372443,4.0,105.6,103.4,102.7,109.7212165,170.8,87000.0,1.042383789,0.5,영등포구,아파트,202104,610.2983952927024,372.38005798499483,3678.432596528542,1190.6483853008194
6,77000,118.72,432108,4.0,94.4,98.6,95.2,93.91171994,115.0,81575.0,0.679492592,1.5,성북구,아파트,201808,181.9161878360949,96.04333852184378,504.19566292227137,838.9341309277208
10,29500,86.54,367014,3.7,85.5,90.8,88.1,119.8792487,84.3,31762.5,1.554160859,1.5,영등포구,오피스텔,201601,288.17749972894296,511.92466467291297,2554.265363678787,1586.4578491482828
7,35000,70.61,468983,3.4,91.8,96.3,92.0,107.9063604,97.8,46133.33,0.817232189,1.25,양천구,아파트,201707,1205.4058765979373,121.38106795152177,3020.4371124144554,986.4179245925225
9,69900,84.94,303144,3.2,107.1,104.0,103.7,119.982699,181.7,123000.0,0.721664835,0.5,서대문구,아파트,202107,936.4967212965033,190.8621774039416,1392.9156808167181,1168.7920269860165
0,46500,36.25,396843,2.6,107.1,105.3,105.7,100.1345636,185.0,38000.0,0.827708037,1.0,구로구,연립다세대,202111,1209.227699431781,220.30849330917485,1500.9727116070637,761.351214492052
34,26000,42.93,433809,3.3,92.4,96.9,92.6,102.4271845,98.3,58033.33,0.967619601,1.25,강동구,아파트,201709,515.8674500998412,140.32073641769134,3956.7728602453503,332.6624661508648
